,vic_x,vic_y,sept2014JanMaxTemp_0,sept2014JanRainfall_0,sept2014JulMinTemp_0,sept2014JulRainfall_0,VMLITE_BUILT_UP_AREA,VMLITE_FOREST_SU2,VMLITE_HY_WATER_AREA,VMLITE_PUBLIC_LAND_SU3
1968,2633518.9873417723,2429949.3670886075,240.40359497070312,35.61240005493164,31.277299880981445,167.593505859375,False,True,False,True
1969,2644050.6329113925,2429949.3670886075,302.7912902832031,19.04439926147461,63.144500732421875,22.051799774169922,False,True,False,False
1970,2654582.2784810127,2429949.3670886075,255.16819763183594,27.291799545288086,39.15589904785156,93.14459991455078,False,True,False,True
1971,2665113.924050633,2429949.3670886075,270.2629089355469,26.263700485229492,45.06769943237305,40.30030059814453,False,True,False,True
1972,2675645.569620253,2429949.3670886075,286.1283874511719,22.930500030517578,53.46310043334961,15.135499954223633,False,True,False,True
1973,2686177.2151898732,2429949.3670886075,286.0823059082031,22.22960090637207,54.8577995300293,12.473799705505371,False,True,False,True
1974,2696708.860759494,2429949.3670886075,284.4927062988281,24.395000457763672,54.82789993286133,12.302800178527832,False,True,False,True
1975,2707240.506329114,2429949.3670886075,296.56170654296875,28.541099548339844,61.672401428222656,10.976799964904785,False,True,False,True
1976,2717772.1518987343,2429949.3670886075,286.6173095703125,38.66749954223633,56.66490173339844,18.611600875854492,False,True,False,True
1977,2728303.7974683545,2429949.3670886075,272.98028564453125,39.616600036621094,47.486900329589844,23.22410011291504,False,True,False,True
1978,2738835.4430379746,2429949.3670886075,288.9689025878906,32.067100524902344,61.08869934082031,18.753999710083008,False,True,False,True
1979,2749367.088607595,2429949.3670886075,280.1444091796875,33.04650115966797,55.17610168457031,21.05780029296875,False,True,False,True
1980,2759898.734177215,2429949.3670886075,280.4726867675781,32.300899505615234,55.01679992675781,24.661399841308594,False,True,False,True
1981,2770430.3797468357,2429949.3670886075,279.6625061035156,30.196399688720703,54.044498443603516,24.196399688720703,False,True,False,True
1982,2780962.025316456,2429949.3670886075,272.3768005371094,33.78670120239258,47.963600158691406,33.453399658203125,False,True,False,True
1983,2791493.670886076,2429949.3670886075,283.1907958984375,31.02680015563965,56.47650146484375,34.84410095214844,False,True,False,True
1984,2802025.3164556962,2429949.3670886075,273.0090026855469,37.284698486328125,48.28269958496094,47.5620002746582,False,True,False,True
1985,2812556.9620253164,2429949.3670886075,272.6913146972656,44.974998474121094,48.19200134277344,56.70280075073242,False,True,False,True
1986,2823088.6075949366,2429949.3670886075,275.32830810546875,46.14609909057617,52.53260040283203,60.259300231933594,False,True,False,True
1987,2833620.253164557,2429949.3670886075,258.4021911621094,58.934200286865234,38.2057991027832,73.19529724121094,False,True,False,True
1988,2844151.8987341775,2429949.3670886075,279.96258544921875,47.5099983215332,60.441200256347656,54.12139892578125,False,True,False,True
1989,2854683.5443037977,2429949.3670886075,276.5754089355469,46.06169891357422,60.060001373291016,57.583499908447266,False,True,False,True
1990,2865215.189873418,2429949.3670886075,285.0963134765625,34.588600158691406,72.73200225830078,46.5885009765625,False,False,False,False
1991,2875746.835443038,2429949.3670886075,264.91070556640625,43.714900970458984,59.751399993896484,56.785499572753906,False,True,False,True
1992,2886278.481012658,2429949.3670886075,263.54559326171875,42.08789825439453,67.00779724121094,56.075599670410156,False,True,False,True
1993,2896810.1265822784,2429949.3670886075,261.4054870605469,41.61109924316406,75.54560089111328,56.42919921875,False,True,False,True
1994,2907341.7721518986,2429949.3670886075,252.65249633789062,46.34749984741211,79.05950164794922,58.85459899902344,False,True,False,True
1995,2917873.4177215192,2429949.3670886075,251.02630615234375,42.4010009765625,91.9613037109375,54.14820098876953,False,False,False,True
1996,2928405.0632911394,2429949.3670886075,243.11289978027344,41.67490005493164,99.34449768066406,52.65549850463867,False,True,True,True
1997,2938936.7088607596,2429949.3670886075,238.76559448242188,40.23440170288086,104.77739715576172,49.23440170288086,False,False,False,True
1998,2949468.35443038,2429949.3670886075,237.76559448242188,42.44580078125,106.7656021118164,46.88959884643555,False,False,False,False
1999,2960000.0,2429949.3670886075,235.76559448242188,45.23440170288086,107.78690338134766,46.23440170288086,False,False,False,False
2000,2128000.0,2437113.924050633,285.5733947753906,-5.573400020599365,78.57340240478516,65.17790222167969,False,False,False,False
2001,2138531.64556962,2437113.924050633,282.24609375,-1.223099946975708,73.22309875488281,66.77850341796875,False,False,False,False
2002,2149063.2911392404,2437113.924050633,284.972412109375,-1.9723999500274658,72.97239685058594,63.60900115966797,False,True,False,False
2003,2159594.9367088606,2437113.924050633,286.0278015136719,-1.1461999416351318,72.14620208740234,61.85380172729492,False,True,False,False
2004,2170126.582278481,2437113.924050633,285.6736145019531,-1.684999942779541,70.68499755859375,59.4015007019043,False,True,False,False
2005,2180658.2278481014,2437113.924050633,296.1398010253906,-8.46969985961914,78.91840362548828,45.57339859008789,False,False,False,False
2006,2191189.8734177216,2437113.924050633,288.97259521484375,-5.061500072479248,72.08760070800781,49.77360153198242,False,False,False,False
2007,2201721.518987342,2437113.924050633,302.6250915527344,-18.180999755859375,84.743896484375,34.330101013183594,False,False,False,False
2008,2212253.164556962,2437113.924050633,289.337890625,-3.8062000274658203,70.17960357666016,46.34109878540039,False,False,False,False
2009,2222784.810126582,2437113.924050633,295.2308044433594,-8.230799674987793,74.56159973144531,39.89699935913086,False,False,False,False
2010,2233316.4556962023,2437113.924050633,300.5669860839844,-9.613800048828125,77.61380004882812,35.097599029541016,False,False,False,False
2011,2243848.101265823,2437113.924050633,296.247802734375,-3.24780011177063,72.247802734375,36.752201080322266,False,False,False,False
2012,2254379.746835443,2437113.924050633,290.83551025390625,3.1644999980926514,67.62650299072266,39.655601501464844,False,False,False,False
2013,2264911.3924050634,2437113.924050633,296.7130126953125,-3.589600086212158,73.85250091552734,32.402099609375,False,True,False,False
2014,2275443.0379746836,2437113.924050633,287.85198974609375,4.1479997634887695,65.85199737548828,37.89030075073242,False,False,False,False
2015,2285974.6835443038,2437113.924050633,292.1123962402344,-0.11240000277757645,69.11239624023438,27.88759994506836,False,False,False,False
2016,2296506.329113924,2437113.924050633,297.5631103515625,-6.0100998878479,74.61430358886719,16.989999771118164,False,False,False,False
2017,2307037.974683544,2437113.924050633,297.53289794921875,-6.053599834442139,73.2354965209961,14.76449966430664,False,False,False,False
2018,2317569.6202531643,2437113.924050633,298.7247009277344,-7.724699974060059,74.72470092773438,13.275300025939941,False,False,False,False
2019,2328101.265822785,2437113.924050633,303.6485900878906,-10.656399726867676,76.65640258789062,9.343600273132324,False,False,False,False
2020,2338632.911392405,2437113.924050633,299.6785888671875,-6.3471999168396,72.34719848632812,15.312600135803223,False,False,False,False
2021,2349164.5569620254,2437113.924050633,294.5315856933594,-2.5201001167297363,68.52010345458984,22.480199813842773,False,False,False,False
2022,2359696.2025316455,2437113.924050633,297.07159423828125,-3.010499954223633,69.010498046875,18.989500045776367,False,False,False,False
2023,2370227.8481012657,2437113.924050633,293.6575927734375,-0.373199999332428,65.99620056152344,24.003799438476562,False,False,False,False
2024,2380759.493670886,2437113.924050633,288.6763916015625,3.8222999572753906,62.92190170288086,31.085599899291992,False,False,False,False
2025,2391291.139240506,2437113.924050633,288.2110900878906,2.0118000507354736,65.14700317382812,31.00819969177246,False,False,False,False
2026,2401822.7848101268,2437113.924050633,282.6028137207031,5.417300224304199,63.582698822021484,35.31019973754883,True,False,False,False
2027,2412354.430379747,2437113.924050633,272.9056091308594,11.201399803161621,58.23550033569336,47.851200103759766,False,False,False,False
2028,2422886.075949367,2437113.924050633,271.6182861328125,12.791799545288086,56.20819854736328,37.61790084838867,False,True,False,False
2029,2433417.7215189873,2437113.924050633,273.08740234375,10.21399974822998,59.08700180053711,29.236299514770508,False,False,False,False
2030,2443949.3670886075,2437113.924050633,267.5304870605469,16.558399200439453,56.609100341796875,40.06019973754883,False,True,False,True
2031,2454481.0126582277,2437113.924050633,288.89349365234375,5.708899974822998,67.03559875488281,10.093799591064453,False,True,False,True
2032,2465012.658227848,2437113.924050633,269.9002990722656,19.11680030822754,57.204898834228516,31.41990089416504,False,False,False,False
2033,2475544.3037974685,2437113.924050633,290.5707092285156,4.208700180053711,71.74240112304688,5.277599811553955,True,False,False,False
2034,2486075.9493670887,2437113.924050633,289.1630859375,6.807600021362305,71.19239807128906,8.800600051879883,False,False,False,False
2035,2496607.594936709,2437113.924050633,291.25531005859375,8.253999710083008,74.25479888916016,11.745200157165527,False,False,False,False
2036,2507139.240506329,2437113.924050633,292.8912048339844,11.912300109863281,75.04940032958984,17.797100067138672,False,False,False,False
2037,2517670.8860759493,2437113.924050633,295.97088623046875,13.097800254821777,77.38999938964844,25.54450035095215,False,False,False,False
2038,2528202.5316455695,2437113.924050633,291.255615234375,21.978599548339844,75.91089630126953,43.950801849365234,False,True,False,True
2039,2538734.1772151897,2437113.924050633,289.1990966796875,30.969100952148438,72.09359741210938,60.11709976196289,False,True,False,False
2040,2549265.8227848103,2437113.924050633,250.9925994873047,51.62739944458008,49.750099182128906,145.66920471191406,False,True,False,True
2041,2559797.4683544305,2437113.924050633,282.6258850097656,35.02450180053711,60.89400100708008,121.73880004882812,False,True,False,True
2042,2570329.1139240507,2437113.924050633,240.93380737304688,49.76860046386719,38.219600677490234,178.70069885253906,False,True,False,True
2043,2580860.759493671,2437113.924050633,248.5885009765625,47.98529815673828,36.958900451660156,173.89630126953125,False,True,False,True
2044,2591392.405063291,2437113.924050633,265.1148986816406,41.68920135498047,40.91960144042969,150.97120666503906,False,True,False,True
2045,2601924.0506329113,2437113.924050633,263.1238098144531,42.58789825439453,37.72200012207031,157.25270080566406,False,True,False,True
2046,2612455.6962025315,2437113.924050633,262.2784118652344,36.89870071411133,39.4474983215332,150.01510620117188,False,True,False,True
2047,2622987.341772152,2437113.924050633,247.37869262695312,37.111000061035156,33.344600677490234,157.55580139160156,False,True,False,True
2048,2633518.9873417723,2437113.924050633,242.64120483398438,34.51860046386719,32.08150100708008,164.79820251464844,False,True,False,True
2049,2644050.6329113925,2437113.924050633,298.347900390625,18.386600494384766,58.40420150756836,26.41469955444336,False,True,False,True
2050,2654582.2784810127,2437113.924050633,285.8905944824219,15.2947998046875,55.160301208496094,36.78730010986328,False,True,False,True
2051,2665113.924050633,2437113.924050633,276.9043884277344,22.775400161743164,47.31010055541992,38.18830108642578,False,True,False,True
2052,2675645.569620253,2437113.924050633,265.0924072265625,27.331199645996094,40.7130012512207,48.5443000793457,False,True,False,True
2053,2686177.2151898732,2437113.924050633,272.57269287109375,26.33209991455078,44.44060134887695,29.32509994506836,False,True,False,True
2054,2696708.860759494,2437113.924050633,281.1983947753906,26.033700942993164,49.31990051269531,16.590299606323242,False,True,False,True
2055,2707240.506329114,2437113.924050633,285.57391357421875,28.85070037841797,52.17639923095703,14.132699966430664,False,True,False,True
2056,2717772.1518987343,2437113.924050633,283.17950439453125,31.757200241088867,51.674400329589844,15.14900016784668,False,True,False,True
2057,2728303.7974683545,2437113.924050633,273.173095703125,33.04069900512695,45.36309814453125,19.98590087890625,False,True,False,True
2058,2738835.4430379746,2437113.924050633,268.5758972167969,36.35749816894531,41.650299072265625,23.989700317382812,False,True,False,True
2059,2749367.088607595,2437113.924050633,275.27191162109375,35.99570083618164,46.39360046386719,23.112899780273438,False,True,False,False
2060,2759898.734177215,2437113.924050633,280.62921142578125,31.66950035095215,50.91389846801758,23.19700050354004,False,True,False,True
2061,2770430.3797468357,2437113.924050633,283.3518981933594,26.495500564575195,53.21310043334961,21.93630027770996,False,True,False,True
2062,2780962.025316456,2437113.924050633,285.0887145996094,23.82080078125,53.8401985168457,27.377700805664062,False,False,False,False
2063,2791493.670886076,2437113.924050633,284.8276062011719,22.981300354003906,54.23249816894531,32.24190139770508,False,True,False,True
2064,2802025.3164556962,2437113.924050633,277.1426086425781,31.659500122070312,48.02410125732422,43.81639862060547,False,True,False,True
2065,2812556.9620253164,2437113.924050633,286.4559020996094,32.192100524902344,56.573001861572266,43.61320114135742,False,True,False,True
2066,2823088.6075949366,2437113.924050633,279.8210144042969,43.906700134277344,51.312198638916016,58.323299407958984,False,True,False,True
2067,2833620.253164557,2437113.924050633,269.6872863769531,50.13330078125,43.69049835205078,66.00409698486328,False,True,False,True
2068,2844151.8987341775,2437113.924050633,262.185302734375,53.64759826660156,38.54899978637695,71.71019744873047,False,True,False,True
2069,2854683.5443037977,2437113.924050633,273.076904296875,44.48609924316406,51.54570007324219,61.37369918823242,False,True,False,True
2070,2865215.189873418,2437113.924050633,277.5035095214844,40.112998962402344,59.923099517822266,53.772300720214844,False,True,False,True
2071,2875746.835443038,2437113.924050633,271.9482116699219,39.65879821777344,60.96820068359375,54.29290008544922,False,True,False,True
2072,2886278.481012658,2437113.924050633,261.81060791015625,42.764801025390625,59.102699279785156,58.529701232910156,False,True,False,True
2073,2896810.1265822784,2437113.924050633,265.2502136230469,42.992000579833984,75.00499725341797,53.75979995727539,False,True,False,True
2074,2907341.7721518986,2437113.924050633,276.66351318359375,28.335599899291992,98.66390228271484,36.335601806640625,False,True,False,False
2075,2917873.4177215192,2437113.924050633,256.8680114746094,42.01689910888672,91.17340087890625,49.277000427246094,False,True,False,True
2076,2928405.0632911394,2437113.924050633,245.08030700683594,46.58689880371094,92.09770202636719,52.561798095703125,False,True,False,True
2077,2938936.7088607596,2437113.924050633,244.0670928955078,41.685001373291016,102.31500244140625,44.685001373291016,False,False,True,False
2078,2949468.35443038,2437113.924050633,240.76559448242188,43.23440170288086,103.7656021118164,42.321998596191406,False,False,False,False
2079,2960000.0,2437113.924050633,238.76559448242188,45.23440170288086,106.37529754638672,42.23440170288086,False,False,False,False
2080,2128000.0,2444278.481012658,291.7049865722656,-8.704899787902832,80.70490264892578,60.295101165771484,False,False,False,False
2081,2138531.64556962,2444278.481012658,286.9284973144531,-2.928499937057495,73.5416030883789,64.37359619140625,False,False,False,False
2082,2149063.2911392404,2444278.481012658,288.71099853515625,-2.7079999446868896,72.83110046386719,62.16889953613281,False,True,False,True
2083,2159594.9367088606,2444278.481012658,287.2331848144531,-0.7060999870300293,69.70610046386719,62.29389953613281,False,True,False,True
2084,2170126.582278481,2444278.481012658,296.1174011230469,-7.936100006103516,77.07869720458984,50.6796989440918,False,False,False,False
2085,2180658.2278481014,2444278.481012658,294.5309143066406,-8.97760009765625,75.9406967163086,49.05929946899414,False,False,False,False
2086,2191189.8734177216,2444278.481012658,292.5285949707031,-8.579400062561035,73.00810241699219,49.408199310302734,False,False,False,False
2087,2201721.518987342,2444278.481012658,288.39990234375,-5.313199996948242,68.36699676513672,51.674598693847656,False,False,False,False
2088,2212253.164556962,2444278.481012658,292.718994140625,-8.054699897766113,71.40679931640625,46.02899932861328,False,False,False,False
2089,2222784.810126582,2444278.481012658,294.4263000488281,-5.426300048828125,70.42630004882812,43.1781005859375,False,False,False,False
2090,2233316.4556962023,2444278.481012658,301.05810546875,-8.739700317382812,75.17230224609375,36.193599700927734,False,False,False,False
2091,2243848.101265823,2444278.481012658,304.2991943359375,-10.135499954223633,78.135498046875,31.43869972229004,False,False,False,False
2092,2254379.746835443,2444278.481012658,281.8775939941406,8.893099784851074,58.97570037841797,57.29059982299805,False,True,False,True
2093,2264911.3924050634,2444278.481012658,294.26959228515625,1.7304999828338623,67.55290222167969,40.100799560546875,False,False,False,False
2094,2275443.0379746836,2444278.481012658,282.1716003417969,9.093000411987305,59.339500427246094,51.575401306152344,False,True,False,True
2095,2285974.6835443038,2444278.481012658,297.70361328125,-3.7035999298095703,72.70359802246094,27.513099670410156,False,False,False,False
2096,2296506.329113924,2444278.481012658,289.94781494140625,3.0671000480651855,64.93289947509766,28.65730094909668,False,False,False,False
2097,2307037.974683544,2444278.481012658,303.9046936035156,-9.395999908447266,76.90470123291016,11.569700241088867,False,False,False,False
2098,2317569.6202531643,2444278.481012658,299.881591796875,-6.870100021362305,72.88169860839844,14.309499740600586,False,False,False,False
2099,2328101.265822785,2444278.481012658,301.2593078613281,-8.259300231933594,74.25920104980469,14.715900421142578,False,False,False,False
2100,2338632.911392405,2444278.481012658,301.61260986328125,-7.072199821472168,72.9269027709961,16.968700408935547,False,False,False,False
2101,2349164.5569620254,2444278.481012658,299.43341064453125,-3.4333999156951904,69.43350219726562,19.566600799560547,False,False,False,False
2102,2359696.2025316455,2444278.481012658,295.0498046875,-0.06669999659061432,65.06670379638672,22.93709945678711,False,False,False,False
2103,2370227.8481012657,2444278.481012658,297.7694091796875,-2.934299945831299,68.01429748535156,21.066099166870117,False,False,False,False
2104,2380759.493670886,2444278.481012658,284.01031494140625,9.989700317382812,55.01029968261719,36.98970031738281,False,False,True,True
2105,2391291.139240506,2444278.481012658,288.3247985839844,2.6751999855041504,63.324798583984375,33.822601318359375,False,False,False,False
2106,2401822.7848101268,2444278.481012658,276.2333068847656,8.04520034790039,57.24760055541992,48.11940002441406,False,True,False,False
2107,2412354.430379747,2444278.481012658,269.84619140625,12.153800010681152,54.84619903564453,65.22640228271484,False,False,False,True
2108,2422886.075949367,2444278.481012658,271.56689453125,13.90530014038086,56.01599884033203,67.26740264892578,False,True,False,True
2109,2433417.7215189873,2444278.481012658,262.7491149902344,22.454099655151367,49.89500045776367,66.26069641113281,False,True,False,True
2110,2443949.3670886075,2444278.481012658,277.5602111816406,11.359000205993652,57.043800354003906,34.735599517822266,False,True,False,True
2111,2454481.0126582277,2444278.481012658,269.2398986816406,17.89459991455078,53.42570114135742,44.777000427246094,False,True,False,False
2112,2465012.658227848,2444278.481012658,278.8962097167969,12.049200057983398,61.950801849365234,29.977699279785156,True,False,False,False
2113,2475544.3037974685,2444278.481012658,287.9692077636719,3.980799913406372,69.01920318603516,13.9552001953125,False,False,False,False
2114,2486075.9493670887,2444278.481012658,294.2582092285156,4.423399925231934,71.54509735107422,7.56820011138916,False,False,False,False
2115,2496607.594936709,2444278.481012658,292.13470458984375,4.971399784088135,73.13749694824219,13.776599884033203,False,False,False,False
2116,2507139.240506329,2444278.481012658,296.64691162109375,6.652699947357178,76.06320190429688,15.078100204467773,False,False,False,False
2117,2517670.8860759493,2444278.481012658,288.4790954589844,18.514799118041992,71.92120361328125,40.73529815673828,False,True,False,False
2118,2528202.5316455695,2444278.481012658,268.3902893066406,36.03120040893555,63.14739990234375,84.0979995727539,False,True,False,False
2119,2538734.1772151897,2444278.481012658,275.5166015625,39.277000427246094,62.799198150634766,81.80380249023438,False,True,False,True
2120,2549265.8227848103,2444278.481012658,260.1405944824219,47.68439865112305,52.52090072631836,135.65809631347656,False,True,False,True
2121,2559797.4683544305,2444278.481012658,295.2567138671875,24.573200225830078,66.43329620361328,111.44879913330078,False,True,False,False
2122,2570329.1139240507,2444278.481012658,268.3684997558594,41.7322998046875,46.361698150634766,146.59339904785156,False,True,False,True
2123,2580860.759493671,2444278.481012658,226.9530029296875,54.3765983581543,27.72480010986328,184.5153045654297,False,True,False,True
2124,2591392.405063291,2444278.481012658,276.57861328125,34.70220184326172,45.19260025024414,136.02340698242188,False,True,False,True
2125,2601924.0506329113,2444278.481012658,253.24749755859375,42.888999938964844,33.71630096435547,164.92160034179688,False,True,False,True
2126,2612455.6962025315,2444278.481012658,291.5823059082031,27.243799209594727,49.36880111694336,102.26409912109375,False,True,False,True
2127,2622987.341772152,2444278.481012658,247.14280700683594,36.1713981628418,33.59560012817383,157.40150451660156,False,True,False,True
2128,2633518.9873417723,2444278.481012658,288.9432067871094,21.53580093383789,50.3916015625,64.1552963256836,False,True,False,True
2129,2644050.6329113925,2444278.481012658,291.485107421875,15.815199851989746,54.78239822387695,45.43119812011719,False,True,False,True
2130,2654582.2784810127,2444278.481012658,284.6127014160156,18.087099075317383,50.9474983215332,46.97129821777344,False,True,False,True
2131,2665113.924050633,2444278.481012658,222.09429931640625,42.32429885864258,23.890199661254883,149.47169494628906,False,True,False,True
2132,2675645.569620253,2444278.481012658,248.04859924316406,29.134700775146484,33.96659851074219,91.09329986572266,False,True,False,True
2133,2686177.2151898732,2444278.481012658,285.43121337890625,21.508699417114258,49.61690139770508,19.73859977722168,False,True,False,True
2134,2696708.860759494,2444278.481012658,287.6856994628906,21.765199661254883,51.6619987487793,13.847100257873535,False,False,False,False
2135,2707240.506329114,2444278.481012658,286.23529052734375,23.478099822998047,51.45249938964844,11.644800186157227,False,True,False,True
2136,2717772.1518987343,2444278.481012658,291.4281921386719,26.42460060119629,54.959800720214844,11.55109977722168,False,True,False,True
2137,2728303.7974683545,2444278.481012658,281.2829895019531,33.803199768066406,46.54610061645508,18.469900131225586,False,True,False,True
2138,2738835.4430379746,2444278.481012658,269.25250244140625,27.918699264526367,40.839698791503906,20.903900146484375,False,True,False,True
2139,2749367.088607595,2444278.481012658,283.534912109375,30.6200008392334,49.109798431396484,19.416500091552734,False,True,False,False
2140,2759898.734177215,2444278.481012658,259.18109130859375,35.21839904785156,34.77239990234375,30.09469985961914,False,True,False,True
2141,2770430.3797468357,2444278.481012658,291.1296081542969,21.520099639892578,55.2505989074707,21.520099639892578,False,True,False,True
2142,2780962.025316456,2444278.481012658,296.3265075683594,18.303199768066406,59.3302001953125,24.972700119018555,False,False,False,False
2143,2791493.670886076,2444278.481012658,295.55419921875,20.616300582885742,58.62030029296875,28.177099227905273,False,True,False,False
2144,2802025.3164556962,2444278.481012658,280.0010986328125,28.39389991760254,46.224998474121094,41.18339920043945,False,True,False,True
2145,2812556.9620253164,2444278.481012658,277.95849609375,32.103599548339844,44.75600051879883,50.42829895019531,False,True,False,True
2146,2823088.6075949366,2444278.481012658,285.41351318359375,35.049400329589844,52.01070022583008,50.94060134887695,False,True,False,True
2147,2833620.253164557,2444278.481012658,272.0181884765625,47.121299743652344,40.72200012207031,62.38710021972656,False,True,False,True
2148,2844151.8987341775,2444278.481012658,265.7218933105469,45.74420166015625,37.71799850463867,64.26339721679688,False,True,False,True
2149,2854683.5443037977,2444278.481012658,276.2008056640625,44.99530029296875,49.03110122680664,56.83679962158203,False,True,False,False
2150,2865215.189873418,2444278.481012658,247.9801025390625,57.597999572753906,30.32830047607422,83.65879821777344,False,True,False,True
2151,2875746.835443038,2444278.481012658,278.4435119628906,30.45330047607422,61.755699157714844,47.727298736572266,False,True,False,True
2152,2886278.481012658,2444278.481012658,264.31689453125,42.83729934692383,55.48609924316406,56.899200439453125,False,True,False,True
2153,2896810.1265822784,2444278.481012658,263.2668151855469,44.73320007324219,65.36900329589844,50.90489959716797,False,True,False,True
2154,2907341.7721518986,2444278.481012658,261.1698913574219,44.97829818725586,75.7531967163086,48.97829818725586,False,True,False,True
2155,2917873.4177215192,2444278.481012658,256.84759521484375,46.83810043334961,83.15789794921875,49.38970184326172,False,True,False,True
2156,2928405.0632911394,2444278.481012658,239.48800659179688,59.933101654052734,70.53019714355469,65.15290069580078,False,False,False,False
2157,2938936.7088607596,2444278.481012658,247.75840759277344,43.3567008972168,97.7583999633789,40.35390090942383,False,False,False,False
2158,2949468.35443038,2444278.481012658,243.76559448242188,44.23440170288086,100.82150268554688,38.23440170288086,False,False,False,False
2159,2960000.0,2444278.481012658,240.76559448242188,46.23440170288086,103.7656021118164,39.23440170288086,False,False,False,False
2160,2128000.0,2451443.0379746836,295.9555969238281,-8.972200393676758,80.97219848632812,57.38410186767578,False,False,False,False
2161,2138531.64556962,2451443.0379746836,291.39910888671875,-4.38670015335083,74.38670349121094,60.61330032348633,False,False,False,False
2162,2149063.2911392404,2451443.0379746836,291.3345031738281,-3.3345000743865967,72.33450317382812,60.666500091552734,False,True,False,False
2163,2159594.9367088606,2451443.0379746836,290.7948913574219,-3.419100046157837,70.41909790039062,60.58089828491211,False,True,False,True
2164,2170126.582278481,2451443.0379746836,301.318603515625,-11.504899978637695,79.13600158691406,47.443199157714844,False,True,False,False
2165,2180658.2278481014,2451443.0379746836,298.55389404296875,-10.793100357055664,76.18620300292969,47.52080154418945,False,False,False,False
2166,2191189.8734177216,2451443.0379746836,305.44281005859375,-20.38010025024414,82.57550048828125,39.55649948120117,False,False,False,False
2167,2201721.518987342,2451443.0379746836,294.63018798828125,-8.630200386047363,70.63020324707031,48.36980056762695,False,False,False,False
2168,2212253.164556962,2451443.0379746836,297.20220947265625,-9.684000015258789,71.86229705810547,43.483699798583984,False,False,False,False
2169,2222784.810126582,2451443.0379746836,297.2522888183594,-6.583000183105469,69.61720275878906,42.41699981689453,False,False,False,False
2170,2233316.4556962023,2451443.0379746836,304.1018981933594,-10.623700141906738,75.62370300292969,35.37630081176758,False,False,False,False
2171,2243848.101265823,2451443.0379746836,308.0015869140625,-13.00160026550293,79.00160217285156,31.354000091552734,False,False,False,False
2172,2254379.746835443,2451443.0379746836,268.9578857421875,17.353200912475586,48.65299987792969,79.49710083007812,False,True,False,True
2173,2264911.3924050634,2451443.0379746836,294.5531005859375,0.1412000060081482,67.4177017211914,48.20100021362305,False,True,False,False
2174,2275443.0379746836,2451443.0379746836,271.235595703125,17.12220001220703,50.21839904785156,72.4823989868164,False,True,False,True
2175,2285974.6835443038,2451443.0379746836,290.8987121582031,3.075000047683716,64.86000061035156,41.35020065307617,False,False,False,False
2176,2296506.329113924,2451443.0379746836,304.11480712890625,-8.114800453186035,76.11479949951172,18.88520050048828,False,False,False,False
2177,2307037.974683544,2451443.0379746836,297.98638916015625,-3.604099988937378,71.29949951171875,22.946199417114258,False,False,False,False
2178,2317569.6202531643,2451443.0379746836,301.1802978515625,-6.180300235748291,72.28279876708984,17.10449981689453,False,False,False,False
2179,2328101.265822785,2451443.0379746836,299.9341125488281,-5.4670000076293945,70.61000061035156,19.936899185180664,False,False,False,False
2180,2338632.911392405,2451443.0379746836,303.63299560546875,-6.988100051879883,71.98809814453125,18.011899948120117,False,False,False,False
2181,2349164.5569620254,2451443.0379746836,299.0421142578125,-3.0144999027252197,68.01490020751953,24.298799514770508,False,False,False,False
2182,2359696.2025316455,2451443.0379746836,295.8763122558594,0.5353000164031982,64.57659912109375,25.690500259399414,False,False,False,False
2183,2370227.8481012657,2451443.0379746836,299.019287109375,-3.019200086593628,67.01920318603516,23.67140007019043,False,False,False,False
2184,2380759.493670886,2451443.0379746836,295.3302001953125,-3.396199941635132,67.39320373535156,30.428800582885742,False,False,False,False
2185,2391291.139240506,2451443.0379746836,294.4541015625,-1.8904999494552612,65.4541015625,31.1299991607666,False,False,False,False
2186,2401822.7848101268,2451443.0379746836,286.4805908203125,2.5648999214172363,59.86629867553711,38.51940155029297,False,True,False,False
2187,2412354.430379747,2451443.0379746836,282.5093994140625,2.489799976348877,59.82099914550781,49.53049850463867,False,False,False,False
2188,2422886.075949367,2451443.0379746836,268.660888671875,13.726499557495117,52.59080123901367,83.70700073242188,False,True,False,True
2189,2433417.7215189873,2451443.0379746836,262.7348937988281,16.775699615478516,50.3125,95.57869720458984,False,True,False,True
2190,2443949.3670886075,2451443.0379746836,260.2757873535156,21.82349967956543,47.24720001220703,79.14409637451172,False,True,False,True
2191,2454481.0126582277,2451443.0379746836,265.926513671875,15.26830005645752,52.410701751708984,56.59199905395508,False,True,False,True
2192,2465012.658227848,2451443.0379746836,280.36468505859375,11.142499923706055,59.85100173950195,36.52629852294922,False,False,False,False
2193,2475544.3037974685,2451443.0379746836,286.41400146484375,6.235300064086914,63.772098541259766,21.476999282836914,False,False,False,False
2194,2486075.9493670887,2451443.0379746836,291.705810546875,3.0692999362945557,69.77899932861328,17.66860008239746,False,False,False,False
2195,2496607.594936709,2451443.0379746836,293.081787109375,3.7809998989105225,71.21900177001953,18.804100036621094,False,False,False,False
2196,2507139.240506329,2451443.0379746836,286.0033874511719,14.326399803161621,66.07679748535156,35.58940124511719,False,True,False,False
2197,2517670.8860759493,2451443.0379746836,256.1708984375,38.00790023803711,52.022701263427734,98.71050262451172,False,True,False,True
2198,2528202.5316455695,2451443.0379746836,273.19219970703125,33.45930099487305,60.62220001220703,82.1626968383789,False,True,False,True
