UFI,TAXON_ID,SCIENTIFIC_DISPLAY_NME,COMMON_NME,TAXON_TYPE,RELIABILITY,RATING_INT,RELIABILITY_TXT,REVIEW_COMMENT_TXT,SAMPLING_METHOD_DESC,SURVEY_START_DATE,LATITUDEDD_NUM,LONGITUDEDD_NUM,LAT_LONG_ACCURACYDD_INT,TOTAL_COUNT_INT,BEHAVIOUR,EXTRA_INFORMATION,RECORD_TYPE,PRIMARY_CDE,SV_RECORD_COUNT,STATE_CDE,LGA_UFI,CMA_NO,PARK_ID,SURVEY_ID,SITE_ORIGIN_STATUS_CDE,CREATION_TSP
7753183,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,,High reliability,Candidate record HDM 2015,Birds Australia 5km area search,05/SEP/2004,-36.89959,144.66908,100,,,,Observation,FAUNA,19,VIC,325,,,1190858,,03/JUN/16 02:02:30.000000000 PM
7767066,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,,High reliability,Candidate record HDM 2015,Birds Australia 500m area search,19/FEB/2006,-37.15766,143.75438,100,,,,Observation,FAUNA,45,VIC,313,,,1189242,,03/JUN/16 02:02:30.000000000 PM
7767054,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,,High reliability,Candidate record HDM 2015,Birds Australia 500m area search,24/MAR/2005,-37.15766,143.75438,100,,,,Observation,FAUNA,39,VIC,313,,,1189265,,03/JUN/16 02:02:30.000000000 PM
7756805,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,,High reliability,Candidate record HDM 2015,Birds Australia 2ha search,10/FEB/2007,-36.13055,146.46861,100,,,,Observation,FAUNA,8,VIC,334,,,1187830,,03/JUN/16 02:02:30.000000000 PM
7513033,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,,High reliability,Candidate record HDM 2015,Birds Australia 2ha search,11/JAN/2004,-36.75127,143.22217,100,,,,Observation,FAUNA,11,VIC,357,,3336,1192972,,03/JUN/16 02:02:30.000000000 PM
7568415,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,,High reliability,Candidate record HDM 2015,Birds Australia 500m area search,10/NOV/2003,-37.01656,142.3819,100,,,,Observation,FAUNA,56,VIC,332,,,1193544,,03/JUN/16 02:02:30.000000000 PM
7495412,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,,High reliability,Candidate record HDM 2015,Birds Australia 2ha search,12/FEB/2005,-37.14071,144.25938,100,,,,Observation,FAUNA,14,VIC,353,,,1196185,,03/JUN/16 02:02:30.000000000 PM
8161357,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,,High reliability,Candidate record HDM 2015,Birds Australia 2ha search,24/MAY/2003,-36.83878,143.0205,100,,,,Observation,FAUNA,11,VIC,357,,,1194685,,03/JUN/16 02:02:30.000000000 PM
7794804,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,,High reliability,Candidate record HDM 2015,Birds Australia 500m area search,29/SEP/2009,-37.20944,143.64166,100,2,,,Observation,FAUNA,24,VIC,313,,4514,1200815,,03/JUN/16 02:02:30.000000000 PM
7423036,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,,High reliability,Candidate record HDM 2015,Birds Australia 2ha search,08/NOV/2003,-37.14071,144.25938,100,,,,Observation,FAUNA,10,VIC,353,,,1198679,,03/JUN/16 02:02:30.000000000 PM
7584298,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,,High reliability,Candidate record HDM 2015,Birds Australia 500m area search,22/APR/2008,-36.7257,145.10213,100,,,,Observation,FAUNA,16,VIC,364,,638,1200881,,03/JUN/16 02:02:30.000000000 PM
7794794,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,,High reliability,Candidate record HDM 2015,Birds Australia 500m area search,16/JUN/2009,-37.07805,143.41861,100,1,,,Observation,FAUNA,20,VIC,359,,,1201079,,03/JUN/16 02:02:30.000000000 PM
7740766,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,,High reliability,Candidate record HDM 2015,Birds Australia 2ha search,19/AUG/2009,-36.16027,144.24972,100,3,,,Observation,FAUNA,9,VIC,338,,3349,1203408,,03/JUN/16 02:02:30.000000000 PM
7748325,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,,High reliability,Candidate record HDM 2015,Birds Australia 500m area search,28/JUL/2004,-36.60932,143.58465,100,,,,Observation,FAUNA,12,VIC,338,,3337,1204777,,03/JUN/16 02:02:30.000000000 PM
7423780,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,,High reliability,Candidate record HDM 2015,Birds Australia 500m area search,27/JUL/2005,-35.9257,144.26075,100,,,,Observation,FAUNA,28,VIC,321,,,1205267,,03/JUN/16 02:02:30.000000000 PM
8162470,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,,High reliability,Candidate record HDM 2015,Birds Australia 5km area search,28/APR/2004,-37.66932,144.50133,100,,,,Observation,FAUNA,24,VIC,350,,163,1204433,,03/JUN/16 02:02:30.000000000 PM
7779917,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,,High reliability,Candidate record HDM 2015,Birds Australia 2ha search,16/NOV/2008,-36.4957,144.64547,100,4,,,Observation,FAUNA,11,VIC,310,,,1210568,,03/JUN/16 02:02:30.000000000 PM
7776210,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,,High reliability,Candidate record HDM 2015,Birds Australia 500m area search,06/MAY/2008,-36.16027,146.64193,100,,,,Observation,FAUNA,7,VIC,334,,3314,1212130,,03/JUN/16 02:02:30.000000000 PM
7767062,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,,High reliability,Candidate record HDM 2015,Birds Australia 2ha search,18/APR/2006,-37.11682,144.00966,100,,,,Observation,FAUNA,14,VIC,353,,,1208998,,03/JUN/16 02:02:30.000000000 PM
7737398,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,,High reliability,Candidate record HDM 2015,Birds Australia 500m area search,30/SEP/2008,-35.4696,143.46353,100,,,,Observation,FAUNA,28,VIC,366,,1355,1211352,,03/JUN/16 02:02:30.000000000 PM
7787078,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,,High reliability,Candidate record HDM 2015,Birds Australia 5km area search,28/OCT/2005,-36.28682,143.54354,100,,,,Observation,FAUNA,34,VIC,338,,,1216474,,03/JUN/16 02:02:30.000000000 PM
7789177,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,,High reliability,Candidate record HDM 2015,Birds Australia 2ha search,12/MAR/2005,-36.45194,141.98056,100,,,,Observation,FAUNA,7,VIC,330,,,1214407,,03/JUN/16 02:02:30.000000000 PM
7425782,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,,High reliability,Candidate record HDM 2015,Birds Australia 500m area search,01/MAY/2003,-36.54043,144.45242,100,,,,Observation,FAUNA,26,VIC,325,,4492,1216671,,03/JUN/16 02:02:30.000000000 PM
7753641,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,,High reliability,Candidate record HDM 2015,Birds Australia 500m area search,03/DEC/2007,-36.78111,141.86027,100,,,,Observation,FAUNA,17,VIC,332,,,1215217,,03/JUN/16 02:02:30.000000000 PM
7753157,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,,High reliability,Candidate record HDM 2015,Birds Australia 5km area search,07/MAR/2005,-36.97404,144.71936,100,,,,Observation,FAUNA,12,VIC,325,,,1217253,,03/JUN/16 02:02:30.000000000 PM
7779820,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,,High reliability,Candidate record HDM 2015,Birds Australia 2ha search,14/OCT/2006,-36.13694,146.62722,100,,,,Observation,FAUNA,11,VIC,334,,3314,1217190,,03/JUN/16 02:02:30.000000000 PM
8209224,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,,0,,,Birds Australia 2ha search,10/FEB/2016,-34.11264,142.031871,10,2,,,Observation,FAUNA,1,VIC,345,1,,1220125,,18/MAY/16 08:58:20.887000000 PM
8488016,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,,,General observations,19/JUN/2016,-36.9489,143.33167,5,1,,,Seen,FAUNA,14,VIC,359,4,4508,1342481,,29/NOV/16 03:36:52.000000000 PM
8488043,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,,,General observations,19/JUN/2016,-36.7861,143.40389,5,1,,,Seen,FAUNA,15,VIC,357,4,57,1342484,,29/NOV/16 04:13:28.000000000 PM
8488953,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,,,General observations,03/NOV/2016,-36.7933,143.41083,5,1,,,Seen,FAUNA,11,VIC,357,4,,1342524,,30/NOV/16 09:38:18.000000000 PM
8563551,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,,,,Herp transect,28/SEP/2016,-36.551176,146.472482,25,,,,Observation,FAUNA,5,VIC,368,8,,1393958,,28/JUN/17 04:22:28.780000000 PM
8898474,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,,0,,,Birds Australia 2ha search,30/JUL/2017,-36.7861,143.40389,5,3,,,Seen,FAUNA,10,VIC,357,4,57,1687252,,21/FEB/18 11:11:47.966000000 AM
8898693,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,,0,,,Birds Australia 2ha search,14/OCT/2017,-36.7861,143.40389,5,1,,,Seen,FAUNA,6,VIC,357,4,57,1687529,,21/FEB/18 12:04:17.310000000 PM
8898759,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,,0,,,Birds Australia 2ha search,15/OCT/2017,-36.8231,143.23583,5,2,,,Seen,FAUNA,10,VIC,357,4,3336,1687538,,21/FEB/18 12:36:05.404000000 PM
3895036,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Bird count,24/SEP/2002,-37.22267,144.04555,100,2,,,Observation,FAUNA,69,VIC,353,4,,428294,,16/AUG/11 12:00:00.000000000 AM
3907885,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,07/MAY/1990,-36.94556,141.97341,100,2,,,Observation,FAUNA,23,VIC,332,2,,430969,,16/AUG/11 12:00:00.000000000 AM
3910009,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Incidental,16/OCT/1990,-37.85661,144.25224,100,,,,Seen,FAUNA,33,VIC,327,7,3288,431069,,16/AUG/11 12:00:00.000000000 AM
3914955,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,13/MAR/1991,-36.65886,141.97762,100,6,,,Observation,FAUNA,16,VIC,332,2,,431326,,16/AUG/11 12:00:00.000000000 AM
3930468,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,General observations,11/APR/1992,-36.76184,141.83104,100,1,,,Observation,FAUNA,19,VIC,332,2,3342,432094,,16/AUG/11 12:00:00.000000000 AM
3942390,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,General observations,07/AUG/1984,-36.1006,144.84116,100,,,,Seen,FAUNA,43,VIC,,6,3232,432595,,16/AUG/11 12:00:00.000000000 AM
3955836,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,General observations,01/APR/1992,-36.36499,146.73651,100,1,,,Seen,FAUNA,19,VIC,334,8,3357,433634,,16/AUG/11 12:00:00.000000000 AM
3975389,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,General observations,17/JAN/1994,-36.11483,146.58512,100,,,,Observation,FAUNA,22,VIC,334,8,3314,442095,,16/AUG/11 12:00:00.000000000 AM
4019148,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,General observations,30/JAN/1990,-37.03434,142.95831,100,,,,Observation,FAUNA,30,VIC,357,2,2270,449627,,16/AUG/11 12:00:00.000000000 AM
4026808,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Dusk watch,08/JUN/1997,-37.85481,144.25231,100,10,,,Seen,FAUNA,7,VIC,327,7,3288,450181,,16/AUG/11 12:00:00.000000000 AM
4029760,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,06/AUG/1997,-36.24761,146.66567,100,1,,,Observation,FAUNA,19,VIC,334,8,3314,450511,,16/AUG/11 12:00:00.000000000 AM
4029797,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,06/AUG/1997,-36.20893,146.69587,100,1,,,Observation,FAUNA,11,VIC,334,8,3314,450514,,16/AUG/11 12:00:00.000000000 AM
4031463,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,General observations,20/MAY/1997,-36.80775,143.78864,100,,,,Seen,FAUNA,48,VIC,338,4,,450647,,16/AUG/11 12:00:00.000000000 AM
4033084,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,General observations,01/DEC/1984,-37.10805,143.70174,100,,,,Observation,FAUNA,64,VIC,313,4,3348,450722,,16/AUG/11 12:00:00.000000000 AM
4034741,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,10/OCT/1997,-36.12561,146.57506,100,4,,,Observation,FAUNA,19,VIC,334,8,3314,450831,,16/AUG/11 12:00:00.000000000 AM
4037042,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Swift Parrot Survey,10/MAY/1997,-37.28887,143.75443,100,3,,,Observation,FAUNA,16,VIC,329,4,,450955,,16/AUG/11 12:00:00.000000000 AM
4041906,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,General observations,18/OCT/1997,-36.69026,144.95349,100,10,,,Observation,FAUNA,18,VIC,310,6,,451710,,16/AUG/11 12:00:00.000000000 AM
4081706,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,General observations,28/MAR/2000,-38.35712,143.95579,100,1,,,Seen,FAUNA,17,VIC,365,5,,462337,,16/AUG/11 12:00:00.000000000 AM
4165227,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,General observations,05/MAY/1995,-36.0966,145.68432,100,,,,Observation,FAUNA,10,VIC,347,6,,470738,,16/AUG/11 12:00:00.000000000 AM
4165927,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,General observations,25/NOV/1994,-36.13239,145.50702,100,,,,Observation,FAUNA,24,VIC,347,6,,470776,,16/AUG/11 12:00:00.000000000 AM
4193299,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,16/FEB/2002,-36.77372,144.98488,100,,,,Observation,FAUNA,7,VIC,364,6,4493,478763,,16/AUG/11 12:00:00.000000000 AM
4193745,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,21/OCT/2002,-36.77372,144.98488,100,1,,,Observation,FAUNA,10,VIC,364,6,4493,478852,,16/AUG/11 12:00:00.000000000 AM
4218933,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,General observations,13/SEP/2003,-36.78489,145.00588,100,,,,Seen,FAUNA,73,VIC,364,6,,485085,,16/AUG/11 12:00:00.000000000 AM
4243680,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,General observations,26/DEC/2004,-37.12369,142.58917,100,10,,,Seen,FAUNA,44,VIC,357,2,,493296,,16/AUG/11 12:00:00.000000000 AM
4247238,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,General observations,10/JUN/1990,-35.57493,142.01173,100,1,,,Observation,FAUNA,1,VIC,378,1,3309,494976,,16/AUG/11 12:00:00.000000000 AM
4297239,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Bird transect,13/JUN/2003,-36.91265,144.38975,100,1,,,Observation,FAUNA,4,VIC,325,4,243,521532,,16/AUG/11 12:00:00.000000000 AM
4297383,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Bird transect,03/AUG/2003,-37.08397,143.69076,100,1,,,Observation,FAUNA,9,VIC,313,4,3348,521550,,16/AUG/11 12:00:00.000000000 AM
4297576,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Bird transect,07/AUG/2003,-37.24242,142.73483,100,1,,,Observation,FAUNA,11,VIC,301,2,4503,521570,,16/AUG/11 12:00:00.000000000 AM
4297748,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Bird transect,12/AUG/2003,-36.74307,142.46816,100,2,,,Observation,FAUNA,19,VIC,378,2,2522,521587,,16/AUG/11 12:00:00.000000000 AM
4298116,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Bird transect,26/MAY/2004,-36.91712,142.72968,100,6,,,Observation,FAUNA,14,VIC,357,2,2705,521632,,16/AUG/11 12:00:00.000000000 AM
4298240,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Bird transect,07/JUN/2004,-36.84228,142.66855,100,2,,,Observation,FAUNA,1,VIC,357,2,,521649,,16/AUG/11 12:00:00.000000000 AM
3801976,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Incidental,01/FEB/1987,-34.4691,141.09662,100,1,,,Observation,FAUNA,16,VIC,345,1,3320,582865,,16/AUG/11 12:00:00.000000000 AM
3806877,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,23/JUN/1986,-34.4691,141.09662,100,1,,,Observation,FAUNA,10,VIC,345,1,3320,585324,,16/AUG/11 12:00:00.000000000 AM
4360210,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,,,Timed bird census,18/FEB/1988,-36.68614,147.93643,100,1,,,Observation,FAUNA,12,VIC,319,8,,680402,,16/AUG/11 12:00:00.000000000 AM
4412984,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Incidental,26/DEC/1988,-34.19583,141.10607,100,,,,Observation,FAUNA,28,VIC,345,1,3320,696553,,16/AUG/11 12:00:00.000000000 AM
4413055,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Incidental,26/DEC/1988,-34.16972,140.96716,100,,,,Observation,FAUNA,14,VIC,345,1,,696556,,16/AUG/11 12:00:00.000000000 AM
4413215,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Incidental,26/DEC/1988,-34.22562,141.06159,100,,,,Observation,FAUNA,20,VIC,345,1,3320,696562,,16/AUG/11 12:00:00.000000000 AM
4425157,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Incidental,09/FEB/1987,-37.62937,145.11497,100,2,,,Observation,FAUNA,114,VIC,356,7,1518,697092,,16/AUG/11 12:00:00.000000000 AM
4429959,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Incidental,02/FEB/1988,-37.89649,144.50547,100,1,,,Observation,FAUNA,35,VIC,375,7,,697331,,16/AUG/11 12:00:00.000000000 AM
4449109,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Incidental,26/JUL/1988,-37.4681,144.9042,100,1,,,Observation,FAUNA,54,VIC,339,7,,698444,,16/AUG/11 12:00:00.000000000 AM
4450529,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Incidental,01/SEP/1983,-37.44865,145.38743,100,,,,Observation,FAUNA,16,VIC,355,6,3292,698529,,16/AUG/11 12:00:00.000000000 AM
4479293,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Incidental,02/MAY/1989,-37.60858,144.52645,100,,,,Observation,FAUNA,53,VIC,344,7,,699791,,16/AUG/11 12:00:00.000000000 AM
4492954,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,17/OCT/1989,-37.60379,145.2085,100,3,,,Observation,FAUNA,34,VIC,356,7,,700507,,16/AUG/11 12:00:00.000000000 AM
4577117,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,30/SEP/1991,-35.99118,144.4981,140,1,,,Seen,FAUNA,24,VIC,310,4,596,712825,,16/AUG/11 12:00:00.000000000 AM
4578706,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,02/OCT/1991,-36.05378,145.05447,140,1,,,Seen,FAUNA,19,VIC,347,6,,712899,,16/AUG/11 12:00:00.000000000 AM
4583443,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,,,Timed bird census,11/DEC/1991,-36.69237,145.3183,140,1,,,Seen,FAUNA,31,VIC,364,6,,713209,,16/AUG/11 12:00:00.000000000 AM
4583447,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,,,Timed bird census,11/DEC/1991,-36.69237,145.3183,140,1,,,Seen,FAUNA,31,VIC,364,6,,713209,,16/AUG/11 12:00:00.000000000 AM
4583452,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,,,Timed bird census,11/DEC/1991,-36.69237,145.3183,140,1,,,Seen,FAUNA,31,VIC,364,6,,713209,,16/AUG/11 12:00:00.000000000 AM
4583438,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,11/DEC/1991,-36.69237,145.3183,140,1,,,Seen,FAUNA,31,VIC,364,6,,713209,,16/AUG/11 12:00:00.000000000 AM
4584631,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,07/APR/1992,-35.93964,144.44763,140,1,,,Heard,FAUNA,13,VIC,310,4,4884,713329,,16/AUG/11 12:00:00.000000000 AM
4584720,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,10/APR/1992,-35.9322,144.43679,140,1,,,Seen,FAUNA,22,VIC,310,4,4884,713334,,16/AUG/11 12:00:00.000000000 AM
4584734,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,,,Timed bird census,10/APR/1992,-35.9322,144.43679,140,1,,,Heard,FAUNA,22,VIC,310,4,4884,713334,,16/AUG/11 12:00:00.000000000 AM
4586500,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,01/MAY/1992,-36.01221,144.99336,140,1,,,Heard,FAUNA,24,VIC,347,6,,713431,,16/AUG/11 12:00:00.000000000 AM
4586639,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,05/MAY/1992,-36.07618,144.99173,140,1,,,Heard,FAUNA,18,VIC,347,6,,713439,,16/AUG/11 12:00:00.000000000 AM
4586640,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,,,Timed bird census,05/MAY/1992,-36.07618,144.99173,140,2,,,Seen,FAUNA,18,VIC,347,6,,713439,,16/AUG/11 12:00:00.000000000 AM
4586645,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,,,Timed bird census,05/MAY/1992,-36.07618,144.99173,140,1,,,Heard,FAUNA,18,VIC,347,6,,713439,,16/AUG/11 12:00:00.000000000 AM
4587121,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,30/APR/1992,-36.09778,145.10003,140,2,,,Seen,FAUNA,16,VIC,347,6,,713468,,16/AUG/11 12:00:00.000000000 AM
4587127,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,,,Timed bird census,30/APR/1992,-36.09778,145.10003,140,2,,,Seen,FAUNA,16,VIC,347,6,,713468,,16/AUG/11 12:00:00.000000000 AM
4588931,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,,,Timed bird census,20/MAY/1992,-36.51904,145.73416,100,1,,,Seen,FAUNA,21,VIC,364,6,311,713613,,16/AUG/11 12:00:00.000000000 AM
4588929,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,20/MAY/1992,-36.51904,145.73416,100,1,,,Seen,FAUNA,21,VIC,364,6,311,713613,,16/AUG/11 12:00:00.000000000 AM
4589348,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,04/JUN/1992,-36.52932,145.9585,100,1,,,Heard,FAUNA,19,VIC,381,6,,713632,,16/AUG/11 12:00:00.000000000 AM
4589525,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,22/MAY/1992,-36.53431,145.91152,140,1,,,Heard,FAUNA,18,VIC,381,6,,713641,,16/AUG/11 12:00:00.000000000 AM
4589691,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,22/MAY/1992,-36.43121,145.69877,140,1,,,Seen,FAUNA,34,VIC,328,6,,713650,,16/AUG/11 12:00:00.000000000 AM
4589696,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,,,Timed bird census,22/MAY/1992,-36.43121,145.69877,140,3,,,Seen,FAUNA,34,VIC,328,6,,713650,,16/AUG/11 12:00:00.000000000 AM
4589705,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,,,Timed bird census,22/MAY/1992,-36.43121,145.69877,140,1,,,Heard,FAUNA,34,VIC,328,6,,713650,,16/AUG/11 12:00:00.000000000 AM
4590725,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,06/JUN/1992,-36.69237,145.3183,140,1,,,Seen,FAUNA,23,VIC,364,6,,713705,,16/AUG/11 12:00:00.000000000 AM
4628928,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Incidental,04/SEP/1993,-36.7738,144.42808,140,,,,Heard,FAUNA,17,VIC,325,4,,718168,,16/AUG/11 12:00:00.000000000 AM
4641177,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,,,Incidental,24/MAR/1978,-37.22953,142.41667,100,,,,Observation,FAUNA,89,VIC,357,3,,720655,,16/AUG/11 12:00:00.000000000 AM
5354867,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,,,Timed bird census,23/NOV/1995,-36.86449,144.72115,100,1,,,Seen,FAUNA,18,VIC,325,6,4493,843304,,16/AUG/11 12:00:00.000000000 AM
5354864,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,23/NOV/1995,-36.86449,144.72115,100,1,,,Seen,FAUNA,18,VIC,325,6,4493,843304,,16/AUG/11 12:00:00.000000000 AM
5365182,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,11/MAY/1997,-36.83644,143.28963,100,2,,,Seen,FAUNA,20,VIC,357,4,3336,846825,,16/AUG/11 12:00:00.000000000 AM
