is_reliable,survey_date,latitude,longitude,lat_lng_accuracy,total_count,vic_x,vic_y,within_built_up_area,within_forest_u2,within_water_area,within_public_land_su3,jan_rainfaull,jan_max_temp,july_rainfall,july_max_temp,LandSat_1,LandSat_2,LandSat_3,LandSat_4,LandSat_5,LandSat_6,LandSat_7,LandSat_8
True,26/APR/2011,-37.40901,144.66647,100,,2470475,2454562,False,True,False,False,271.078,16.8773,54.3721,53.4719,1553.8364,871.67303,1.2598671,1.1177691,1.284304,1.1203357,1.3251879,1.1456695
False,11/OCT/2011,-36.78874,144.350473,5,,2442033,2523243,False,True,False,False,322.6976,-2.6624,59.6976,28.3376,1938.4834,2314.673,1.1956571,1.1876253,1.2093607,1.1933603,1.2206539,1.1896665
True,02/NOV/2017,-37.17939,142.36821,5,,2266355,2476864,False,True,False,True,305.7296,1.6089,65.7296,59.2689,1919.745,1685.0446,1.266683,1.1922289,1.2622403,1.1882898,1.2531459,1.1916189
True,17/FEB/1999,-37.15306,141.13528,15,,2156830,2476049,False,True,False,True,301.5691,-4.5691,70.5691,53.4067,1889.669,1847.0864,1.2473848,1.1919745,1.2389226,1.2011914,1.229315,1.2085211
True,25/SEP/2008,-37.42306,144.62611,150,,2466908,2452989,False,True,False,False,272.8143,17.2345,54.2336,50.6033,1884.6296,1287.2021,1.2868066,1.1619551,1.2923679,1.1613802,1.2974721,1.1646281
True,17/FEB/1999,-38.06361,147.55667,15,,2724342,2378950,False,False,False,True,270.2012,22.7988,68.2012,16.7988,1826.7454,1379.5334,1.288439,1.1674176,1.2879508,1.1653341,1.2387004,1.1158382
True,17/FEB/1999,-38.06278,147.55806,15,,2724466,2379039,False,False,False,True,271.0231,21.9769,69.0231,15.9769,1908.2817,1376.0883,1.304314,1.1687452,1.2909642,1.1660768,1.2332401,1.1094767
True,15/MAY/1999,-38.15028,147.42333,15,,2712399,2369639,False,True,False,True,269.4138,19.5862,68.4125,14.5862,1740.8977,1594.3931,1.2546885,1.1798911,1.2587616,1.1832061,1.2591032,1.1823201
True,20/NOV/2012,-36.9787,142.33347,5,,2262648,2499039,False,False,False,False,314.1029,-3.601,64.5776,42.9476,1978.0667,2623.7625,1.1998627,1.213849,1.2030694,1.2109038,1.2019488,1.2095075
False,01/MAR/2005,-38.3433,144.16611,5,,2427092,2350596,False,True,False,True,264.5641,2.4453,86.4559,34.8756,1888.3156,1798.996,1.2657194,1.2050812,1.2631512,1.1868055,1.2725424,1.1847693
True,15/JUN/2011,-36.86348,147.62794,100,,2734270,2511914,False,True,False,False,290.8192,23.7368,34.8853,67.1771,2052.423,1614.1035,1.2958376,1.1819857,1.3006233,1.1897781,1.3063916,1.1837748
True,20/MAY/2011,-37.17417,141.12997,100,,2156454,2473689,False,False,False,False,298.5099,-2.6934,68.6934,56.3066,1780.961,1766.9846,1.245194,1.19916,1.242289,1.2006551,1.2502669,1.1975698
True,20/MAY/2011,-36.9821,141.05782,100,,2149171,2494721,False,False,False,False,307.3637,-4.3431,70.3637,47.789,2049.8413,2144.2986,1.2333224,1.1847669,1.2352276,1.1783905,1.2330178,1.1815655
True,24/APR/2017,-37.980725,145.033374,10,,2502932,2391163,True,False,False,False,282.1973,16.8021,81.1979,28.8021,2176.5813,1547.7906,1.309363,1.150146,1.2917733,1.1467718,1.2978556,1.1463298
True,24/NOV/2016,-38.147357,147.396352,3,,2710043,2370023,False,False,False,True,269.8887,20.1113,66.8887,15.1113,1863.1533,1575.1747,1.2821562,1.189035,1.2725972,1.1903901,1.266876,1.1956264
True,31/OCT/2017,-38.15514,141.2903,5,,2174921,2365469,False,True,False,True,250.6205,6.5616,78.5668,88.4529,2159.046,1129.6232,1.3491765,1.1450641,1.3369484,1.150211,1.3319615,1.1562717
True,06/FEB/1999,-38.035,141.27778,15,,2173303,2378751,False,True,False,True,263.6075,2.6916,81.6779,74.7809,1828.1947,1091.7103,1.291106,1.1348654,1.2995768,1.1377879,1.3123684,1.1536753
True,21/JAN/1999,-37.11444,141.50389,15,,2189388,2481597,False,True,False,True,304.6227,-4.6227,67.0113,46.3773,1958.3514,2164.1777,1.2335042,1.2060009,1.2389874,1.2028695,1.234858,1.2005609
True,24/JAN/1999,-37.24917,141.37806,15,,2178783,2466240,False,False,False,False,295.5633,-2.5633,66.5633,54.614,1802.5651,1666.5635,1.2534151,1.1898526,1.2618188,1.1871748,1.2603623,1.1914812
True,21/FEB/1999,-37.35639,141.3775,15,,2179186,2454348,False,True,False,True,290.377,-1.377,66.377,57.3048,1870.5496,1460.771,1.2789129,1.180706,1.2792522,1.1828758,1.2754666,1.1856773
True,16/FEB/1999,-38.06194,147.55833,15,,2724492,2379132,False,False,False,True,270.578,22.4266,68.5734,16.4266,1943.5714,1480.4487,1.2973659,1.1689904,1.2865736,1.1683885,1.2411652,1.120762
True,17/FEB/1999,-38.06361,147.55694,15,,2724365,2378950,False,False,False,True,270.2012,22.7988,68.2012,16.7988,1826.7454,1379.5334,1.288439,1.1674176,1.2879508,1.1653341,1.2387004,1.1158382
True,16/SEP/1999,-38.10889,147.46694,15,,2716339,2374134,False,True,False,True,270.3384,21.6616,67.3384,15.6616,1676.6538,1438.973,1.264563,1.1799706,1.2574075,1.178628,1.259706,1.1790584
True,23/NOV/1999,-38.12667,147.44361,15,,2714243,2372214,False,True,False,True,270.3318,20.6413,67.3587,15.6413,1620.8744,1529.5138,1.2497133,1.1878041,1.2509922,1.1829572,1.2594674,1.1822642
True,04/OCT/2000,-38.18194,147.38333,15,,2708806,2366214,False,False,False,True,268.7522,18.8292,68.1708,14.8292,1732.1099,1555.4841,1.2632849,1.1871607,1.2639661,1.1862715,1.2712737,1.185746
True,02/OCT/2012,-37.7137,145.2818,5,,2524845,2420763,False,False,False,False,298.7238,12.4899,82.9518,23.1417,1613.7244,1233.0413,1.2353325,1.1347808,1.2746704,1.1695565,1.2740046,1.1771818
True,11/NOV/2008,-37.41272,144.66316,100,,2470183,2454149,False,True,False,False,267.6348,17.9579,53.5392,55.8472,1955.5824,1241.3676,1.3059667,1.1609368,1.3196628,1.163142,1.3303355,1.1498424
True,17/DEC/2011,-38.25214,147.20848,100,,2693309,2358793,False,False,False,True,266.2603,16.8806,65.5464,15.4514,1821.644,1560.3472,1.2771373,1.1866797,1.2758424,1.1852559,1.2764134,1.1867651
True,19/MAY/2011,-37.64138,141.2233,100,,2166791,2422216,False,True,False,True,278.7689,1.2925,71.7152,63.6994,2056.97,1893.094,1.2701118,1.1917992,1.2641251,1.195889,1.2428921,1.199298
True,21/JUN/2011,-37.70613,143.61918,100,,2378250,2420757,False,True,False,False,292.0604,0.7309,68.178,23.8956,2020.9177,1505.2452,1.2919859,1.1717619,1.2979019,1.1774596,1.2816203,1.1841209
True,29/AUG/2016,-38.428297,145.537447,3,,2546936,2341346,False,False,False,False,265.2238,21.7763,81.2487,64.4313,2152.1128,1274.1104,1.338363,1.1595054,1.3342514,1.1785483,1.3352771,1.1749635
True,08/SEP/2016,-37.35619,142.027568,2,,2236735,2456365,False,True,False,True,308.9562,-13.5941,78.5357,31.457,1820.236,2021.0176,1.2267573,1.2085836,1.2297235,1.2037467,1.2341114,1.2051555
True,29/SEP/2017,-37.807268,145.20517,10,,2518066,2410396,True,False,False,False,289.6635,20.717,80.9629,34.1733,2085.442,1367.4,1.3289022,1.1691611,1.3062894,1.1614846,1.2969384,1.1536176
True,02/NOV/2017,-37.11143,142.3898,5,,2268065,2484455,False,True,False,True,296.3175,4.72,59.2199,71.0817,1919.3878,1460.8514,1.2690175,1.1607654,1.2665399,1.1577636,1.2627751,1.162824
True,02/NOV/2017,-37.18028,142.31364,5,,2261515,2476630,False,True,False,True,305.3706,-0.119,65.119,53.8821,1745.2303,1747.7997,1.2378219,1.1924355,1.2391951,1.1921446,1.2353796,1.1900651
True,11/JAN/1999,-38.05167,141.28278,15,,2173814,2376919,False,True,False,True,259.678,5.2933,79.2991,78.6449,2105.3687,1240.8347,1.3263148,1.143183,1.3294789,1.1467286,1.3209753,1.1583905
True,08/APR/2008,-38.06361,147.55639,15,,2724317,2378951,False,False,False,True,270.2012,22.7988,68.2012,16.7988,1826.7454,1379.5334,1.288439,1.1674176,1.2879508,1.1653341,1.2387004,1.1158382
True,16/MAR/1999,-38.18389,147.37361,15,,2707949,2366019,False,True,False,True,269.1529,18.2847,68.1529,14.6878,1891.2562,1589.5767,1.2796425,1.1806749,1.271124,1.1915226,1.2606249,1.1900233
True,16/SEP/1999,-38.10889,147.4675,15,,2716389,2374133,False,True,False,True,270.5729,21.4271,67.5729,15.4271,1659.8531,1438.9692,1.2614582,1.1794088,1.2578204,1.1786473,1.2597272,1.1789788
True,16/SEP/1999,-38.10944,147.46778,15,,2716412,2374071,False,True,False,True,270.6283,21.3717,67.6283,15.3717,1616.4049,1432.3804,1.2551502,1.1796376,1.256432,1.1788735,1.2594885,1.1788505
True,15/SEP/1999,-38.10861,147.46611,15,,2716268,2374167,False,True,False,True,270.0942,21.9058,67.0942,15.9058,1654.5979,1435.8584,1.2613893,1.1794707,1.2571772,1.1789522,1.2595863,1.1791629
True,26/OCT/1999,-38.05694,147.5525,15,,2723996,2379700,False,False,False,True,268.5607,25.1275,66.4,18.5599,1995.8695,1655.7405,1.2966808,1.1806046,1.2851962,1.1792228,1.1955417,1.1062795
True,03/OCT/2000,-38.18111,147.3825,15,,2708735,2366308,False,False,False,True,268.9489,19.0345,67.9655,15.0345,1702.6399,1521.767,1.2638743,1.1863322,1.2660309,1.1867676,1.2698846,1.1854717
True,04/MAY/2011,-37.34543,142.02705,100,,2236652,2457557,False,False,False,True,308.1832,-11.9426,76.9277,32.3671,1804.4247,1973.8702,1.2239494,1.2012005,1.2274635,1.2044306,1.2328638,1.2097466
True,16/NOV/2011,-37.44159,143.42188,100,,2360368,2449841,False,False,False,False,294.8232,-0.7964,65.7939,26.2547,2021.9948,1754.3029,1.2768588,1.1933877,1.2771258,1.1915691,1.2737176,1.190264
True,15/OCT/2009,-36.788254,144.339632,5,,2441065,2523290,False,True,False,False,326.8892,-5.9839,63.471,25.0183,1811.9888,1941.9923,1.2240689,1.1996338,1.2253009,1.1993866,1.2245739,1.1902232
True,07/SEP/2016,-37.353206,142.031705,3,,2237091,2456707,False,True,False,True,307.226,-11.226,76.226,33.427,1852.1158,1996.8619,1.2355186,1.2087607,1.2377181,1.2079939,1.2370491,1.2067485
True,19/JAN/1999,-38.07056,147.51778,15,,2720909,2378270,False,False,False,True,271.4984,22.5017,68.4983,15.5017,1712.5878,1306.7522,1.2727408,1.1594431,1.2816583,1.1638957,1.2882305,1.1711944
True,17/MAR/1999,-38.18472,147.37361,15,,2707947,2365927,False,False,False,True,269.4121,17.9624,68.4121,14.5089,1804.4368,1542.8756,1.2759231,1.1857882,1.2702678,1.1907077,1.2610838,1.1907383
True,12/OCT/1999,-38.105,147.4775,15,,2717277,2374541,False,True,False,True,270.5214,21.4786,67.9285,15.4786,1619.7957,1435.1559,1.2571882,1.1831435,1.2542192,1.1814547,1.2614374,1.1794115
True,24/NOV/1999,-38.12639,147.44333,15,,2714220,2372245,False,True,False,True,270.3838,20.6157,67.3843,15.6157,1620.8744,1529.5138,1.2497133,1.1878041,1.2509922,1.1829572,1.2594674,1.1822642
True,02/OCT/2012,-37.6904,145.29947,5,,2526411,2423344,False,True,False,False,288.6613,22.4045,78.2019,41.1387,1835.7014,1478.4037,1.2684224,1.1699281,1.2754604,1.1700736,1.2746679,1.1673243
True,01/AUG/2015,-37.6679,145.15768,50,,2513910,2425871,True,False,False,False,300.672,10.7106,83.2896,17.4238,1946.7064,1618.8444,1.2650751,1.1635293,1.2550069,1.1560135,1.254126,1.162953
True,14/FEB/2012,-36.9871,141.34336,100,,2174590,2495181,False,False,False,False,305.8285,-2.8285,65.8285,48.1715,1899.0825,2019.8143,1.2265598,1.1834846,1.2269316,1.1869062,1.2078665,1.200889
True,14/NOV/2011,-36.79341,141.5015,100,,2187867,2517187,False,False,False,False,316.1881,-6.1881,66.1881,33.8119,2235.8748,3390.233,1.1484002,1.1819409,1.1491739,1.1763601,1.146067,1.1731563
False,30/JUN/1992,-38.21977,144.543,170,,2459977,2364533,False,False,False,False,257.5904,5.4096,87.4363,25.4576,2211.467,2127.8975,1.267129,1.1862472,1.261235,1.1809639,1.250668,1.1786797
True,17/SEP/2014,-37.620383,145.2074,180,,2518308,2431136,False,False,False,False,296.2611,13.8729,79.2471,25.7434,1740.764,1466.2535,1.2452384,1.1630553,1.2474664,1.1764237,1.2502409,1.1891744
True,03/APR/2002,-37.60111,142.33194,15,,2264447,2429994,False,True,False,True,292.9487,-3.0338,74.1237,32.1846,1786.8533,1524.5801,1.2564744,1.1778821,1.2649411,1.1713437,1.2604566,1.170652
True,23/FEB/1999,-37.58028,141.25806,15,,2169590,2429113,False,True,False,True,282.4021,-0.4021,71.4021,60.662,1984.1243,1630.5148,1.2839047,1.1765509,1.2812608,1.1789786,1.2800018,1.1797411
True,22/DEC/2001,-36.90917,147.77861,15,,2747550,2506465,False,True,False,True,272.5913,19.767,28.1885,40.904,2009.11,1758.1102,1.2811599,1.1933076,1.278251,1.1884966,1.2855304,1.1872536
True,19/JAN/1999,-38.06972,147.51778,15,,2720912,2378363,False,False,False,True,271.5924,22.4076,68.5923,15.4076,1685.0803,1276.7412,1.2653557,1.1518588,1.2798218,1.1608778,1.2879765,1.1704103
True,17/FEB/1999,-38.06278,147.55667,15,,2724344,2379043,False,False,False,True,270.5723,22.4277,68.5723,16.4277,1873.5768,1418.7004,1.2888724,1.1666214,1.2859435,1.1649655,1.2459273,1.1268688
True,17/MAR/1999,-38.185,147.37278,15,,2707873,2365898,False,True,False,True,269.2934,17.7768,68.2934,14.5717,1862.1385,1628.7296,1.2702957,1.1803902,1.2714515,1.1935117,1.260025,1.1912491
True,20/MAR/1999,-38.12278,147.46639,15,,2716251,2372594,False,True,False,True,269.4515,20.5485,68.4516,15.5484,1728.7079,1490.1428,1.2666037,1.1807393,1.2639961,1.180459,1.26567,1.1711078
True,12/MAY/1999,-38.05944,147.55528,15,,2724232,2379416,False,False,False,True,270.1106,23.0817,67.9441,17.0559,1939.4587,1601.5015,1.2906394,1.1809345,1.2798228,1.1779299,1.2587156,1.1530523
True,11/OCT/1999,-38.105,147.47639,15,,2717179,2374544,False,True,False,True,270.6668,21.3331,67.8544,15.3331,1606.8922,1447.7083,1.2529663,1.1840549,1.2538704,1.1822551,1.2611188,1.1795492
True,04/OCT/2000,-38.18111,147.38333,15,,2708808,2366306,False,False,False,True,268.876,18.9369,68.0631,14.9369,1735.5154,1524.1467,1.2680744,1.1845107,1.2648748,1.1864872,1.2703787,1.1856663
True,01/SEP/2010,-38.70634,145.87327,100,,2575981,2310259,False,False,False,False,260.696,25.304,86.696,75.3339,2337.7327,1330.0665,1.3642989,1.1576736,1.3458786,1.1756778,1.3291422,1.1857883
True,08/JUN/2011,-38.05582,141.6395,100,,2205118,2377623,False,False,False,True,269.2288,-2.2341,86.2316,61.0538,2147.9082,1325.3713,1.336243,1.1720556,1.3364576,1.1692055,1.3383985,1.1674131
True,13/DEC/2011,-36.49705,141.11378,100,,2151952,2548701,False,True,False,True,320.6276,-7.6275,69.6275,30.3725,1740.0336,2194.82,1.1974559,1.2032365,1.1933439,1.2023183,1.1901615,1.2011093
True,16/JAN/2018,-37.651402,145.249176,10,,2521986,2427685,False,True,False,False,295.937,14.758,80.2021,27.5599,1961.7526,1899.7415,1.2454213,1.1846105,1.2660133,1.1839458,1.2661767,1.1843691
