is_reliable,survey_date,latitude,longitude,lat_lng_accuracy,total_count,vic_x,vic_y,within_built_up_area,within_forest_u2,within_water_area,within_public_land_su3,jan_rainfaull,jan_max_temp,july_rainfall,july_max_temp,LandSat_1,LandSat_2,LandSat_3,LandSat_4,LandSat_5,LandSat_6,LandSat_7,LandSat_8
True,24/JAN/1993,-37.77125,148.24516,100,2,2785840,2409541,False,True,False,True,274.8394,35.1541,62.8459,33.4359,2064.1755,1107.7273,1.3616387,1.1539009,1.3465066,1.1534443,1.3307391,1.1506059
True,30/NOV/1992,-37.82957,148.18251,100,5,2780107,2403258,False,True,False,True,271.8285,33.8964,64.8285,31.1736,1884.8395,1195.8995,1.3071532,1.1411594,1.2799808,1.1218503,1.2204288,1.0836405
True,21/APR/2005,-38.21924,146.31071,100,1,2614784,2363897,False,False,False,False,279.7835,22.6746,72.358,47.6955,2222.3123,1080.1572,1.3718964,1.1461822,1.3449328,1.1676289,1.3254371,1.1753298
True,15/APR/2005,-38.40412,143.87756,100,1,2401944,2343585,False,False,False,False,269.4385,1.0878,78.9459,51.4376,2217.226,1501.8037,1.310728,1.1589788,1.291821,1.1892174,1.2907579,1.1964606
True,04/JUL/2005,-38.33731,142.24576,100,7,2259205,2348097,False,False,False,False,255.2443,0.7557,93.2444,54.7556,2485.0344,2572.6052,1.2564621,1.1980842,1.2488047,1.195896,1.2543821,1.2048246
True,24/JUN/2005,-38.3464,147.17695,100,,2690310,2348395,False,False,False,False,264.9788,13.0343,70.9657,16.0215,2271.2637,2048.6575,1.2945065,1.1957412,1.2836647,1.2051809,1.282955,1.2103136
True,28/MAR/2006,-38.33535,146.9533,100,10,2670787,2350046,False,True,False,True,266.0622,18.5928,69.0704,21.0082,1844.4678,1299.7902,1.2856106,1.1585233,1.302469,1.1705402,1.2920265,1.1830842
True,06/JUN/2006,-38.61164,146.53012,100,2,2633297,2320051,False,False,False,True,253.797,37.5265,78.7169,69.9899,2271.3743,1094.1028,1.375532,1.1383407,1.3759546,1.13466,1.3833771,1.1379015
True,03/FEB/2007,-37.3911,144.26708,100,1,2435106,2456351,False,True,False,True,264.0799,18.428,48.0758,94.8622,2207.419,922.4186,1.3645973,1.129226,1.35653,1.1332421,1.3436545,1.1438261
True,31/OCT/2005,-38.16013,145.59261,100,,2551939,2371087,False,False,False,False,297.9861,6.014,90.9861,28.3615,2644.7527,2344.8154,1.3141752,1.2008202,1.3211889,1.2088138,1.3207684,1.2135801
True,31/OCT/2005,-38.17141,145.58872,100,,2551590,2369837,False,False,False,False,295.6012,7.3988,89.6012,30.8368,2713.16,2269.6523,1.3309509,1.2035208,1.3243545,1.213748,1.318346,1.213471
True,02/SEP/2007,-37.89482,142.79868,100,,2306399,2398460,False,False,False,False,278.8512,1.6335,71.0342,28.1488,2122.3665,2150.782,1.2486318,1.1945407,1.2397562,1.2046096,1.2090212,1.2058148
True,27/JUN/2007,-37.9473,141.42285,100,,2185664,2388967,False,False,False,False,267.0301,0.1658,78.9889,70.3026,2440.6533,1848.2102,1.3284465,1.1862222,1.3300941,1.1796951,1.328976,1.1730236
True,27/JUN/2007,-37.79018,141.19026,100,,2164538,2405599,False,True,False,False,275.1407,-1.4799,77.4799,65.5201,2307.147,1439.1938,1.3418305,1.1598313,1.3328434,1.166451,1.3044022,1.172009
True,25/SEP/2008,-37.70597,145.14535,100,10,2512816,2421648,True,False,False,False,298.2876,12.9877,83.08,19.712,2199.5686,1739.7352,1.2980027,1.1659834,1.2943107,1.1728541,1.2725768,1.1619701
True,07/FEB/2008,-37.49932,142.04625,100,,2238882,2440540,False,False,False,False,308.6046,-15.6046,83.6082,25.7168,2273.2144,2441.2163,1.248135,1.1989793,1.2395638,1.200141,1.222368,1.2050253
True,04/JUN/2009,-37.95943,145.71882,100,5,2563169,2393288,False,True,False,True,289.8633,29.5786,70.8633,58.8278,1945.2474,1037.2834,1.3258581,1.1335744,1.3256228,1.1407511,1.327615,1.149356
