UFI,TAXON_ID,SCIENTIFIC_DISPLAY_NME,COMMON_NME,TAXON_TYPE,RELIABILITY,RATING_INT,RELIABILITY_TXT,REVIEW_COMMENT_TXT,SAMPLING_METHOD_DESC,SURVEY_START_DATE,LATITUDEDD_NUM,LONGITUDEDD_NUM,LAT_LONG_ACCURACYDD_INT,TOTAL_COUNT_INT,BEHAVIOUR,EXTRA_INFORMATION,RECORD_TYPE,PRIMARY_CDE,SV_RECORD_COUNT,STATE_CDE,LGA_UFI,CMA_NO,PARK_ID,SURVEY_ID,SITE_ORIGIN_STATUS_CDE,CREATION_TSP
2000135,504391,Leucopogon virgatus var. virgatus,Common Beard-heath,Dicotyledons,Acceptable,0,,,Quadrat,18/JAN/1999,-38.07028,147.5175,15,,,,,FLORA,27,VIC,370,9,3362,392347,,16/AUG/11 12:00:00.000000000 AM
2000160,504391,Leucopogon virgatus var. virgatus,Common Beard-heath,Dicotyledons,Acceptable,0,,,Quadrat,18/JAN/1999,-38.07028,147.51778,15,,,,,FLORA,25,VIC,370,9,3362,392348,,16/AUG/11 12:00:00.000000000 AM
2000738,504391,Leucopogon virgatus var. virgatus,Common Beard-heath,Dicotyledons,Acceptable,0,,,Quadrat,03/FEB/1999,-38.12611,147.45222,15,,,,,FLORA,28,VIC,370,9,3362,392371,,16/AUG/11 12:00:00.000000000 AM
2001509,504391,Leucopogon virgatus var. virgatus,Common Beard-heath,Dicotyledons,Acceptable,0,,,Quadrat,20/MAR/1999,-38.1225,147.46722,15,,,,,FLORA,24,VIC,370,9,3362,392403,,16/AUG/11 12:00:00.000000000 AM
7085849,504391,Leucopogon virgatus var. virgatus,Common Beard-heath,Dicotyledons,Acceptable,1,,VBA admin rating added 04/11/2016,Quadrat,05/MAY/2011,-37.33725,142.221,100,,,,Observation,FLORA,48,VIC,362,,3316,1138989,,15/APR/16 11:12:40.000000000 AM
7178724,504391,Leucopogon virgatus var. virgatus,Common Beard-heath,Dicotyledons,Acceptable,1,,VBA admin rating added 04/11/2016,Quadrat,26/APR/2011,-37.40901,144.66647,100,,,,Observation,FLORA,37,VIC,339,,198,1140530,,15/APR/16 11:12:40.000000000 AM
8308904,504391,Leucopogon virgatus var. virgatus,Common Beard-heath,Dicotyledons,,2,,VBA admin rating added 10/11/2016,Quadrat,11/OCT/2011,-36.78874,144.350473,5,,,,Seen,FLORA,38,VIC,325,4,4492,1231910,,12/SEP/16 03:46:55.000000000 PM
8923712,504391,Leucopogon virgatus var. virgatus,Common Beard-heath,Dicotyledons,Acceptable,,,,Quadrat,02/NOV/2017,-37.17939,142.36821,5,,,,Seen,FLORA,29,VIC,357,3,3316,1705067,,29/MAR/18 10:45:34.098000000 AM
745664,504391,Leucopogon virgatus var. virgatus,Common Beard-heath,Dicotyledons,Acceptable,0,,,Quadrat,17/FEB/1999,-37.15306,141.13528,15,,,,,FLORA,54,VIC,371,2,,250074,,16/AUG/11 12:00:00.000000000 AM
6342852,504391,Leucopogon virgatus var. virgatus,Common Beard-heath,Dicotyledons,Acceptable,1,,VBA admin rating added 04/11/2016,Incidental,25/SEP/2008,-37.42306,144.62611,150,,,,,FLORA,9,VIC,339,7,,288358,,16/AUG/11 12:00:00.000000000 AM
