is_reliable,survey_date,latitude,longitude,lat_lng_accuracy,total_count,vic_x,vic_y,within_built_up_area,within_forest_u2,within_water_area,within_public_land_su3,jan_rainfaull,jan_max_temp,july_rainfall,july_max_temp,LandSat_1,LandSat_2,LandSat_3,LandSat_4,LandSat_5,LandSat_6,LandSat_7,LandSat_8
True,11/NOV/1986,-37.24781,149.01443,100,1,2856011,2464994,False,True,False,True,242.085,67.4883,16.1738,87.4283,2569.6975,953.2204,1.4532678,1.1479803,1.4161307,1.1445905,1.3897446,1.1349947
True,08/JAN/1991,-37.91585,146.37043,100,5,2620498,2397497,False,True,False,True,265.1798,47.1461,57.8509,60.2678,2441.4753,817.98236,1.4366988,1.1240481,1.4084486,1.114274,1.4051144,1.1224407
True,08/JAN/1991,-37.91585,146.37043,100,5,2620498,2397497,False,True,False,True,265.1798,47.1461,57.8509,60.2678,2441.4753,817.98236,1.4366988,1.1240481,1.4084486,1.114274,1.4051144,1.1224407
True,08/JAN/1991,-37.91585,146.37043,100,2,2620498,2397497,False,True,False,True,265.1798,47.1461,57.8509,60.2678,2441.4753,817.98236,1.4366988,1.1240481,1.4084486,1.114274,1.4051144,1.1224407
True,08/JAN/1991,-37.91585,146.37043,100,2,2620498,2397497,False,True,False,True,265.1798,47.1461,57.8509,60.2678,2441.4753,817.98236,1.4366988,1.1240481,1.4084486,1.114274,1.4051144,1.1224407
True,08/JAN/1991,-37.91585,146.37043,100,1,2620498,2397497,False,True,False,True,265.1798,47.1461,57.8509,60.2678,2441.4753,817.98236,1.4366988,1.1240481,1.4084486,1.114274,1.4051144,1.1224407
True,08/JAN/1991,-37.91585,146.37043,100,1,2620498,2397497,False,True,False,True,265.1798,47.1461,57.8509,60.2678,2441.4753,817.98236,1.4366988,1.1240481,1.4084486,1.114274,1.4051144,1.1224407
True,08/JAN/1991,-37.91585,146.37043,100,1,2620498,2397497,False,True,False,True,265.1798,47.1461,57.8509,60.2678,2441.4753,817.98236,1.4366988,1.1240481,1.4084486,1.114274,1.4051144,1.1224407
True,09/JAN/1991,-37.92682,146.40106,100,1,2623173,2396240,False,True,False,True,257.9588,47.5224,52.9101,62.7201,2131.4436,895.5764,1.3652656,1.1223383,1.3834627,1.1242968,1.3820273,1.1261271
True,09/JAN/1991,-37.92682,146.40106,100,1,2623173,2396240,False,True,False,True,257.9588,47.5224,52.9101,62.7201,2131.4436,895.5764,1.3652656,1.1223383,1.3834627,1.1242968,1.3820273,1.1261271
True,09/JAN/1991,-37.92682,146.40106,100,2,2623173,2396240,False,True,False,True,257.9588,47.5224,52.9101,62.7201,2131.4436,895.5764,1.3652656,1.1223383,1.3834627,1.1242968,1.3820273,1.1261271
