is_reliable,survey_date,latitude,longitude,lat_lng_accuracy,total_count,vic_x,vic_y,within_built_up_area,within_forest_u2,within_water_area,within_public_land_su3,jan_rainfaull,jan_max_temp,july_rainfall,july_max_temp,LandSat_1,LandSat_2,LandSat_3,LandSat_4,LandSat_5,LandSat_6,LandSat_7,LandSat_8
True,08/AUG/2011,-37.96797,145.64241,100,1,2556448,2392388,False,True,False,True,264.6151,43.4534,62.6383,88.0208,2123.679,869.1042,1.360742,1.1185577,1.3745278,1.1245822,1.3726332,1.1231661
True,22/SEP/1998,-34.41667,141.43333,100,2,2171909,2780535,False,False,False,True,345.6215,-14.6215,68.5848,-3.6215,1844.871,2793.9697,1.1427758,1.1997675,1.1415515,1.197574,1.1420467,1.1912009
True,22/AUG/2006,-35.44489,141.99632,100,,2227278,2668252,False,False,False,True,336.8636,-10.9004,66.9,2.123,2160.4353,3104.1465,1.1564257,1.1778536,1.1546353,1.1850374,1.1532588,1.1862131
True,14/DEC/2009,-34.40972,141.43971,100,3,2172466,2781328,False,False,False,True,346.5077,-14.6211,68.6211,-3.6211,2046.2294,2995.6042,1.1459404,1.186917,1.1467448,1.1882449,1.1448429,1.1777339
True,15/NOV/1997,-35.19501,142.14979,100,2,2240378,2696399,False,False,False,True,339.3666,-11.9935,70.0021,-1.0021,1894.7958,2583.2002,1.1651816,1.192358,1.1630408,1.191709,1.1624192,1.1836369
True,15/NOV/1985,-34.39637,141.38919,100,2,2167765,2782635,False,False,False,False,346.2686,-14.2686,68.2686,-3.6555,1866.0255,2666.7693,1.1502285,1.1937023,1.1480128,1.1889964,1.1445599,1.1742144
True,21/NOV/1998,-34.41667,141.43333,100,3,2171909,2780535,False,False,False,True,345.6215,-14.6215,68.5848,-3.6215,1844.871,2793.9697,1.1427758,1.1997675,1.1415515,1.197574,1.1420467,1.1912009
True,27/OCT/1999,-34.41667,141.43333,100,4,2171909,2780535,False,False,False,True,345.6215,-14.6215,68.5848,-3.6215,1844.871,2793.9697,1.1427758,1.1997675,1.1415515,1.197574,1.1420467,1.1912009
True,08/DEC/1998,-34.41667,141.43333,100,3,2171909,2780535,False,False,False,True,345.6215,-14.6215,68.5848,-3.6215,1844.871,2793.9697,1.1427758,1.1997675,1.1415515,1.197574,1.1420467,1.1912009
True,24/SEP/2018,-34.39113,141.392765,10,1,2168071,2783228,False,False,False,False,343.6534,-12.4083,66.4083,-1.4083,1996.7367,2825.1074,1.14917,1.1846619,1.145929,1.1773537,1.1416214,1.174772
True,24/SEP/2018,-34.39113,141.392765,10,1,2168071,2783228,False,False,False,False,343.6534,-12.4083,66.4083,-1.4083,1996.7367,2825.1074,1.14917,1.1846619,1.145929,1.1773537,1.1416214,1.174772
True,24/SEP/2018,-34.39113,141.392765,10,3,2168071,2783228,False,False,False,False,343.6534,-12.4083,66.4083,-1.4083,1996.7367,2825.1074,1.14917,1.1846619,1.145929,1.1773537,1.1416214,1.174772
True,23/OCT/1993,-34.27975,142.24364,100,1,2245983,2798207,False,False,False,True,360.7643,-19.7475,80.7476,-15.7475,2421.786,3263.3486,1.1463752,1.136283,1.1444546,1.1370388,1.143792,1.1393477
True,20/FEB/1986,-34.39637,141.38919,100,1,2167765,2782635,False,False,False,False,346.2686,-14.2686,68.2686,-3.6555,1866.0255,2666.7693,1.1502285,1.1937023,1.1480128,1.1889964,1.1445599,1.1742144
True,15/NOV/1985,-34.3999,141.41205,100,1,2169882,2782322,False,False,False,False,345.3663,-13.4079,67.4079,-2.4079,1871.1683,2658.9622,1.1518067,1.190915,1.1504132,1.1893203,1.1475562,1.1860478
True,24/MAY/1998,-34.41667,141.43333,100,4,2171909,2780535,False,False,False,True,345.6215,-14.6215,68.5848,-3.6215,1844.871,2793.9697,1.1427758,1.1997675,1.1415515,1.197574,1.1420467,1.1912009
True,25/SEP/2018,-34.395577,141.397975,10,1,2168569,2782753,False,False,False,False,345.5053,-13.5058,67.5058,-2.5058,1886.6603,2744.4758,1.1455141,1.1922847,1.1457145,1.1903191,1.1441422,1.1816946
True,16/OCT/1985,-35.1406,142.18196,100,2,2243129,2702522,False,False,False,False,337.8589,-9.8589,68.8589,1.1399,2638.1746,3636.2407,1.1425647,1.1407192,1.1418555,1.1448233,1.1396353,1.1448914
True,01/JUN/1994,-35.34784,142.19597,100,2,2245083,2679570,False,False,False,False,340.4391,-13.4395,70.4395,-1.4395,1912.2594,2852.8416,1.1483666,1.1974542,1.1466533,1.1846966,1.1456258,1.1709125
True,20/FEB/1987,-34.39637,141.38919,100,3,2167765,2782635,False,False,False,False,346.2686,-14.2686,68.2686,-3.6555,1866.0255,2666.7693,1.1502285,1.1937023,1.1480128,1.1889964,1.1445599,1.1742144
True,30/SEP/2000,-35.14288,142.0316,140,,2229436,2701852,False,False,False,False,338.5825,-10.5832,68.5832,-0.5918,1931.9844,2646.5554,1.1509552,1.1736431,1.1539237,1.1813241,1.1544913,1.171323
True,12/NOV/1998,-34.41667,141.43333,100,3,2171909,2780535,False,False,False,True,345.6215,-14.6215,68.5848,-3.6215,1844.871,2793.9697,1.1427758,1.1997675,1.1415515,1.197574,1.1420467,1.1912009
True,26/FEB/1999,-34.41667,141.43333,100,2,2171909,2780535,False,False,False,True,345.6215,-14.6215,68.5848,-3.6215,1844.871,2793.9697,1.1427758,1.1997675,1.1415515,1.197574,1.1420467,1.1912009
True,31/MAY/2009,-34.42694,141.43388,100,2,2172002,2779398,False,False,False,True,344.7694,-13.7702,67.5611,-2.7702,1846.4514,2752.506,1.1416445,1.1947727,1.1413041,1.1923876,1.14201,1.1905464
True,11/APR/1982,-35.43131,141.93282,100,4,2221466,2669574,False,False,False,True,336.4319,-10.5484,66.4319,2.4516,2400.808,3284.7961,1.1707575,1.1649054,1.1592337,1.1651417,1.1422061,1.1841557
True,12/NOV/2006,-35.34402,142.19521,100,2,2245002,2679992,False,False,False,False,337.5308,-11.0266,68.0588,0.9949,1972.3153,2928.2456,1.1502659,1.194644,1.1488036,1.1926761,1.1420268,1.1730589
True,16/SEP/2006,-35.16745,142.1769,100,2,2242756,2699529,False,False,False,True,338.2911,-10.2911,69.2213,0.7389,2153.0544,3103.6663,1.1501567,1.183391,1.1592779,1.1883942,1.1617057,1.1858627
True,13/JUL/1994,-34.50044,141.53346,100,4,2181454,2771582,False,False,False,False,343.5159,-13.5159,67.5159,-2.5159,2010.6917,2768.3726,1.160187,1.1885401,1.1567777,1.1849021,1.144897,1.1744344
True,02/JUN/1987,-34.399,141.41314,100,1,2169978,2782426,False,False,False,False,345.3333,-13.3333,67.3333,-2.3502,1898.4902,2629.517,1.1547534,1.1870123,1.1525375,1.1884627,1.1478237,1.1851207
True,15/JUN/1999,-35.43147,141.91189,140,,2219567,2669495,False,False,False,True,334.5327,-9.5072,64.5072,3.5407,2312.4387,3050.654,1.1632587,1.1521374,1.1579269,1.1495931,1.1501975,1.1865747
True,19/NOV/1998,-34.41667,141.43333,100,6,2171909,2780535,False,False,False,True,345.6215,-14.6215,68.5848,-3.6215,1844.871,2793.9697,1.1427758,1.1997675,1.1415515,1.197574,1.1420467,1.1912009
