is_reliable,survey_date,latitude,longitude,lat_lng_accuracy,total_count,vic_x,vic_y,within_built_up_area,within_forest_u2,within_water_area,within_public_land_su3,jan_rainfaull,jan_max_temp,july_rainfall,july_max_temp,LandSat_1,LandSat_2,LandSat_3,LandSat_4,LandSat_5,LandSat_6,LandSat_7,LandSat_8
True,29/JUN/1996,-36.84313,143.77872,100,1,2391088,2516707,False,True,False,True,331.3913,-12.3935,69.0322,10.009,1947.0305,2157.4739,1.222878,1.1997113,1.2267528,1.1999439,1.2178702,1.2052274
True,26/SEP/1997,-36.76702,144.91,100,1,2491965,2525847,False,True,False,False,325.9345,-0.0102,65.0102,18.9898,1938.518,2081.0818,1.2279007,1.2006226,1.2305777,1.1985456,1.2198564,1.1968037
True,26/SEP/1997,-36.76702,144.91,100,1,2491965,2525847,False,True,False,False,325.9345,-0.0102,65.0102,18.9898,1938.518,2081.0818,1.2279007,1.2006226,1.2305777,1.1985456,1.2198564,1.1968037
True,11/MAY/1997,-36.70019,143.25089,100,1,2343729,2531830,False,False,False,True,330.9711,-15.0244,74.0244,14.1171,1943.9972,2179.3638,1.2209625,1.2018164,1.223563,1.2025402,1.2171962,1.202404
True,11/JUN/1997,-36.83644,143.28963,100,1,2347462,2516778,False,False,False,True,318.869,-9.8636,67.7223,29.8686,1962.8073,1987.5063,1.237582,1.1935804,1.2387372,1.1916494,1.2226002,1.196149
True,08/NOV/1995,-36.68764,143.24716,100,1,2343371,2533217,False,True,False,True,326.3022,-11.2843,69.9174,19.0029,1943.1333,2171.8025,1.2194074,1.1985205,1.2182134,1.2015109,1.2205747,1.2019311
True,10/NOV/1995,-36.95063,143.20883,100,1,2340495,2503977,False,False,False,False,318.623,-11.4459,70.4697,27.3857,2197.1365,2664.2686,1.2133957,1.1990767,1.2156264,1.199981,1.1998311,1.2000636
True,10/NOV/1995,-36.95063,143.20883,100,2,2340495,2503977,False,False,False,False,318.623,-11.4459,70.4697,27.3857,2197.1365,2664.2686,1.2133957,1.1990767,1.2156264,1.199981,1.1998311,1.2000636
True,29/NOV/1995,-36.88554,143.61758,100,1,2376787,2511805,False,False,False,False,324.5894,-9.5894,66.6322,16.5558,1976.9579,2523.8582,1.1992232,1.2103407,1.2076,1.2100233,1.2011505,1.1964715
True,01/FEB/1996,-36.70696,143.22646,100,1,2341561,2531039,False,True,False,True,327.358,-12.9326,71.8236,18.0417,1866.1796,1994.3572,1.2244943,1.1992079,1.2250707,1.1984861,1.2211868,1.1996273
True,16/MAY/1996,-36.70231,143.23416,100,1,2342239,2531568,False,True,False,True,326.3474,-11.3846,70.3434,18.9223,1737.0565,1906.6115,1.211609,1.189842,1.2148167,1.1948599,1.219897,1.1970528
True,17/MAY/1996,-36.89035,145.00651,100,1,2500580,2512166,False,False,False,True,326.7188,-4.0511,71.0511,18.7279,1894.6052,2477.5144,1.1830374,1.200088,1.1849877,1.1978593,1.1939156,1.1992202
True,12/JUL/1996,-36.60138,143.32738,100,1,2350370,2542915,False,False,False,False,323.2738,-2.8827,63.3538,20.8967,2237.49,2849.384,1.1934525,1.1915718,1.1871295,1.1942823,1.1862708,1.1946092
True,06/JUN/1996,-36.74475,144.82437,100,1,2484317,2528307,False,True,False,True,327.3187,-2.1881,66.1569,16.4725,1839.5223,1800.6537,1.2385144,1.1934237,1.2414222,1.1915278,1.2402766,1.1950701
True,09/OCT/1996,-36.84221,143.7798,100,1,2391183,2516810,False,True,False,True,330.9251,-11.9251,68.5606,10.4395,1981.1819,2023.7853,1.2358282,1.1902688,1.224608,1.1995908,1.2175467,1.2051408
True,10/OCT/1996,-36.9629,143.54162,100,1,2370148,2503122,False,False,False,False,326.3838,-13.3,71.3,13.14,2088.166,2832.8206,1.1892986,1.2044894,1.1908942,1.1946089,1.1783485,1.1978669
True,23/OCT/1996,-36.82277,143.80152,100,2,2393092,2518992,False,True,False,True,334.0595,-13.9158,70.7997,7.0989,1917.5046,2266.7737,1.2078444,1.2021732,1.2131062,1.2033061,1.216295,1.2043656
True,30/OCT/1996,-36.68532,143.22695,100,1,2341560,2533440,False,True,False,True,328.3663,-13.9647,72.1783,17.0312,1837.0093,1951.4583,1.224685,1.1965088,1.222792,1.1970258,1.2246478,1.1998266
True,30/OCT/1996,-36.68532,143.22695,100,1,2341560,2533440,False,True,False,True,328.3663,-13.9647,72.1783,17.0312,1837.0093,1951.4583,1.224685,1.1965088,1.222792,1.1970258,1.2246478,1.1998266
True,13/NOV/1996,-36.72756,144.82037,100,1,2483956,2530214,False,True,False,True,329.6389,-3.6352,66.6389,14.3611,2021.2755,1991.7384,1.2443626,1.1870292,1.2428149,1.1883265,1.2315501,1.1921898
True,26/NOV/1996,-36.74858,144.83658,100,1,2485408,2527884,False,True,False,True,328.642,-4.6408,67.6428,15.45,1846.4852,1791.9565,1.239495,1.1956869,1.2427858,1.1934452,1.2352848,1.1960398
True,27/NOV/1996,-36.82412,143.78251,100,1,2391398,2518821,False,True,False,True,330.7616,-11.0955,68.0159,11.0219,1844.9315,2091.687,1.2185595,1.2071638,1.226737,1.2009338,1.2193187,1.2041442
True,08/JAN/1997,-36.93002,143.68421,100,1,2382793,2506955,False,False,False,False,328.311,-12.2787,69.2787,11.7805,1955.083,2273.981,1.2148411,1.2004405,1.2076522,1.2030636,1.1915121,1.1950175
True,22/JAN/1997,-36.9526,144.6635,100,1,2470033,2505206,False,False,False,False,320.5882,-4.7424,65.7814,20.5724,2131.936,2837.2444,1.1961882,1.2123309,1.2008032,1.1976956,1.2067893,1.1997935
True,22/JAN/1997,-36.9526,144.6635,100,2,2470033,2505206,False,False,False,False,320.5882,-4.7424,65.7814,20.5724,2131.936,2837.2444,1.1961882,1.2123309,1.2008032,1.1976956,1.2067893,1.1997935
True,22/JAN/1997,-36.9526,144.6635,100,4,2470033,2505206,False,False,False,False,320.5882,-4.7424,65.7814,20.5724,2131.936,2837.2444,1.1961882,1.2123309,1.2008032,1.1976956,1.2067893,1.1997935
True,27/FEB/1997,-36.59936,143.33849,100,1,2351360,2543157,False,False,False,False,323.2046,-2.5074,62.9579,21.0422,2219.7917,2596.0708,1.2154214,1.1919196,1.1871537,1.1939751,1.1798812,1.1879208
True,28/FEB/1997,-36.79708,143.32096,100,1,2350179,2521194,False,False,False,False,323.4335,-10.4335,68.4335,23.5794,2213.2454,2995.323,1.1867684,1.2056773,1.1921302,1.1984037,1.193267,1.1994331
True,08/JAN/1997,-36.86948,143.6103,100,1,2376112,2513578,False,False,False,False,322.1046,-6.8989,63.8989,19.1011,2102.4233,3031.582,1.1754477,1.2086786,1.1822722,1.2005433,1.1781162,1.201768
True,08/JAN/1997,-36.86948,143.6103,100,1,2376112,2513578,False,False,False,False,322.1046,-6.8989,63.8989,19.1011,2102.4233,3031.582,1.1754477,1.2086786,1.1822722,1.2005433,1.1781162,1.201768
True,24/FEB/1997,-36.68532,143.22695,100,1,2341560,2533440,False,True,False,True,328.3663,-13.9647,72.1783,17.0312,1837.0093,1951.4583,1.224685,1.1965088,1.222792,1.1970258,1.2246478,1.1998266
True,17/APR/1997,-36.68165,143.2302,100,1,2341843,2533853,False,True,False,True,326.6731,-12.1432,71.0999,18.8623,1931.2675,2140.7744,1.2260714,1.2065543,1.2255334,1.2038977,1.2235129,1.201317
